,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
70226,vybz kartel,loving every minute,2019,reggae,important baby better abortion gyal nuff warship addi leff track like horse shit ghetto yute switch like party swell everybody jello shoot jello lean wall mirror mirror fuck high moon prolly jealous talk lemme tell shumn shet pushy shitn shen amaretto yellow pull gstring chello live limit money visit brim spend lili grand dead nuttin live love minute live love minute live love minute watch headback ramp music feel pain liquor lick fee face gyal steeplechase easy race meter sprint lift feet haste fuck high text bout need space spare replace build spliff grabba weak weed taste fit forehead face apade minute maid marathon wicked gyal suck hood strictly face number phone baby quick erase visa fuck state ride like lift weight brace stand fuck rest knee quit days live limit money visit brim spend lili grand dead nuttin live love minute live love minute live love minute watch headback ramp live love minute live love minute live love minute,160,0.023344054,0.186120118,0.177830541,0.000572082,0.000572082,0.000572082,0.112361217,0.000572082,0.458826357,0.000572082,0.000572082,0.034080642,0.000572082,0.000572082,0.000572082,0.000572082,0.705404527,0.729790016,0.354417023,0,0.938169827,0.794788386,obscene,0.014285714
70227,don carlos,play it again,2019,reggae,princess princess throw ottoman play rush recognize princess stand thunderstruck gracious heaven princess let lute fall meet truth senseless error miss right apartment princess dexterous skill contrive room ladies pardon princess antechamber open princess possible fasten think think think rest assure mean lock believe assuredly lock lute sweet sound attract hand touch skill lute nbsp nbsp,56,0.001949318,0.329252074,0.001949318,0.001949318,0.001949318,0.001949318,0.163116831,0.284145409,0.194245919,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.688075382,0.659769761,0.303212152,0.039878543,0.522877164,0.832827612,violence,0.014285714
70228,popcaan,traumatized,2019,reggae,screamin lorax gang deffame california condors leftame unlock factory farm yeah free mountain gorillas elephants recipe say recipe yeah recipe farmers market mind depressin orphan orangutans ride enemies recipe go marx lorax marx warnin switch planets orbit axin bring lorax plant seed rainforests turn ash bricks speak tree tongue accurate grip squeeze consumerism till choke handle quick iconic posse ready bust competition stack proboscis monkey genetic kina dyin borneo reconcile sinsa dyin borneo alonea dyin borneo come homea dead borneo people seuss message looraaxes like care awful go better palm plantations smoke cause steal rightfully theirs people cause care leave homeless extinction near lush green turn orphan roam family hopeless grind look entertainers chop knives enrichment center pacify traumatize inside lie cage pet sale protein fill rivers piss suffer joke resources go smoke watchin nutella lie plop watch oreo lie crunch watchin kitkat lie munchout tell girl scout watch watchin popcorn lie nestle lie leak watchin drumstick lie drop lie seep imma kill culture killers rebuild forest food medicine sustainably senseless warrin color orange equality mandatory mentality shut balcony orangutan molotov beat like marchin hemp plant lorax army safe cherrywood floor crack orangutan lorax,194,0.000809717,0.42144794,0.000809717,0.000809717,0.03358028,0.000809717,0.000809717,0.086316239,0.223785782,0.000809717,0.000809717,0.079012785,0.071032328,0.033857329,0.000809717,0.042060433,0.638254089,0.745173448,0.292167964,0,0.452802968,0.675665546,violence,0.014285714
70229,vybz kartel,tek it out,2019,reggae,shendou gang mafio house know girls bout yeah know girl gaza diva virgin fuck want want burn virgin fuck want want want want girl scout skin like ready birth pussy want pump know pussy cute handsome screw like bulb voltage like swamp crocs drop head insult fuck gyal head bus brace cocky tremendous talk best fuck addi yeah girl scout skin like ready birth cool attitude worse rude addi tune brace push tell idiot pussyclaat ting neva know place neva know digital analog fuck nice house anno virgin fuck want want burn virgin fuck want want want want girl scout represent shendou gang know mafio house biggest selecta bout,109,0.000877193,0.000877193,0.000877193,0.000877193,0.036926614,0.000877193,0.000877193,0.00091553,0.426125302,0.000877193,0.000877193,0.049639523,0.000877193,0.224834846,0.000877193,0.000877193,0.91118813,0.800323052,0.021585363,0.002419028,0.74649629,0.715706837,obscene,0.014285714
70230,michael franti & spearhead,nobody cries alone,2019,reggae,stumble problems overload worry know heart beat wait hand hold cause home cry feel shin like light wait guide home like candle light hold night remain cause cry tremble voice word trouble know heart beat wait today ninetynine darkness cause cry feel shin like light wait guide home like candle light hold night remain cause cry cry cry remain cause cry little thing gonna alright little thing gonna alright little thing gonna alright know little thing gonna alright little thing gonna alright little thing gonna alright know stumble problems overload worry know heart beat wait hand hold cause home cry cry cry remain cause cry cry cry remain cause cry remain cause cry,113,0.000515996,0.000515996,0.000515996,0.045205457,0.000515996,0.158173182,0.041794321,0.061147819,0.000515996,0.025393723,0.000515996,0.094466876,0.000515996,0.130272132,0.361143301,0.000515996,0.775804181,0.716226957,0.096786242,0.004777328,0.608408904,0.573560255,sadness,0.014285714
70231,sticky fingers,hyper,2019,reggae,want peace mask pain long inside hyper brain comin crashin look gonna happen days gettin busier drink think happiest throw money away friend mission set ablaze gonna happen days back corner cold dark breakin heart string doin playin playin fragile game world hold wearin scar playin guitars string doin player know actin sane manifest inside touch leave talk long bust tension growin heavier flowin rust think trust look memories nothin livin high usin losin sight makin friends chasin forget brother wanna drive wrong wanna brake tell gonna crash days eye look heavy think necessary help turn light cause tell brighter back corner cold dark breakin heart string doin playin playin fragile game world hold wearin scar playin guitars string doin player know actin sane yeah yeah want want want want want want,132,0.000542594,0.000542594,0.080641391,0.000542594,0.021625083,0.000542594,0.000542594,0.129526573,0.358015121,0.05505932,0.000542594,0.066042547,0.000542594,0.000542594,0.160853304,0.000542594,0.32632947,0.783965336,0.285139845,0,0.572341303,0.835830709,obscene,0.014285714
70232,christopher martin,can't dweet again,2019,reggae,mountain view wild dream come true feast like sultan treasure flesh wish away think lose devil dark dabblin neck soon drown change lift turn round wish away pray like martyr dusk beg like hooker night long tempt devil song want wish away wish away wish away wanna wish away prize hold sway justify give away center wish away think tomorrow away peace mind center tryin hold damn eye damn eye damn eye compromise fulcrum want need divide go shine forever shine benevolent shine break shine shine forever shine benevolent shine sever shine divide wither away divide wither away shine light benevolent breathe union breathe union breathe union breathe union breathe union survive season silence legion save poison silence legion stay,120,0.000611995,0.1149994,0.093782615,0.000611995,0.000611995,0.000611995,0.000611995,0.000611995,0.067847646,0.017747602,0.000611995,0.273543986,0.000611995,0.000611995,0.363348448,0.000611995,0.627423373,0.769043407,0.155621642,0,0.590890354,0.586573675,sadness,0.014285714
70233,six60,the greatest,2019,reggae,know taste tear face yeah remind dream chase fuel inside feel fade soon cause mama tell bout complacent knock stay grind stop believe greatest heart break know know second place pain doubt light little make hear rise fall know roads lead gold imma walk walk knock stay grind stop believe greatest heart break know know second place pain doubt light light yeah yeah days feel like wanna farther know push harder stop believe greatest heart break know know second place pain doubt light stop believe greatest heart break know know second place pain doubt light,95,0.000619195,0.088589338,0.062217398,0.000619195,0.037841386,0.025337925,0.000619195,0.25597266,0.000619195,0.000619195,0.000619195,0.120226095,0.000619195,0.000619195,0.329457269,0.000619195,0.609011156,0.767530703,0.32429651,1.50E-05,0.313685078,0.621609804,sadness,0.014285714
70234,steel pulse,cry cry blood,2019,reggae,gonna hell think food scrap table desperate disable land live gwaan like simple ting jump bark gravalicious like harbour shark blood blood blood blood blood blood blood people yeah blood blood blood blood blood blood blood thing overstand kill black feel shame hide selfinflicted genocide step aside weep moan feel pressure right inside bone wall hold head bawl blood blood blood blood blood blood blood people yeah blood blood blood blood blood blood blood people yeah people people yeah people people yeah nyahbinghi bobo shanty dispute say know careful flag plan divide rule people lose martyr things right fight blood blood blood blood blood blood blood people yeah blood blood blood blood blood blood blood people yeah people people yeah people people yeah gonna need shake kiss bare witness break world take advantage stand aside look prophesy rise second look blood yeah blood blood blood people yeah yeah people people people,151,0.000434972,0.58880103,0.017785339,0.000434972,0.120907834,0.000434972,0.013483945,0.037571247,0.000434972,0.000434972,0.000434972,0.000434972,0.180812965,0.000434972,0.000434972,0.017380082,0.879779053,0.79793862,0.093974994,0,0.897980214,0.728720256,violence,0.014285714
70235,sensi trails,she love,2019,reggae,moments whats baby lemme lullabyput sleepevery nightlemme work body rightthe time right climb inside goin hahadamn girl breather room feversee passion room nothin tune tune pleasinggirl know like excitingway nibble drop oooh ride boiii break whip creamwe bout react favorite dreamthis real life makin thingsi stop hear screamsopen legs goin dive face baby lick crazy hollerinkitty straight water think need orderha body like theres leave order ordevbs probably entrée morningsoarin horizon float sky thankful surprise thatmy money multiplyin plannin payin advise concept days feelin like monster family texas await departureshe tell lovely optiondiscussin alternatives cause problemmind gono breakin scheduleim sorry darling plan forever stonebreakin free city start live tire limitations break glass ceilingoh damn damn damnain concept livin moment long think pause itthey sense common ignorance vomitim literally bout boost vocabulary moments currently comatose imperative uapparently moment closin second reckon bout wreck wreckage stressin like better growin moment content witha track mannerthats handle trail tribulations debate like damn,158,0.033164665,0.000674764,0.111583394,0.030317963,0.000674764,0.000674764,0.032715005,0.000674764,0.612658192,0.000674764,0.000674764,0.073314274,0.014212736,0.054626772,0.000674764,0.000674764,0.864616051,0.720867626,0.16666583,7.51E-05,0.845424567,0.513498319,obscene,0.014285714
70237,steel pulse,don't shoot,2019,reggae,bitch damn motherfucking dead alive like ahead leave hide leave pride leave bring shit punk like like refuse kind lose damn motherfucking mind leave hide leave pride leave bring shit like blood cause like look stand right taste blood cause taste want pain motherfucking leave hide leave pride leave bring shit,51,0.001119821,0.28595723,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.22609777,0.001119821,0.001119821,0.001119821,0.001119821,0.133818929,0.314986264,0.001119821,0.859200693,0.790375099,0.007850409,0.005374494,0.7856554,0.741733676,sadness,0.014285714
70242,the holdup,pretend,2019,reggae,weirdo young negro syco syco rock think grigosyco like lgang fuck bitch mind like run present problem hold bitch skype call ring ring answer bitch dico shit think bitch skype finna turn guess take shirt lie know time meet whoop give fuck want date whoop like jtwist sexies murder fuck bitch hear haha treat right give cookies slide like hear laugh haha,62,0.001315789,0.00131579,0.00131579,0.00131579,0.001315789,0.001315789,0.00131579,0.335739829,0.534185842,0.085941068,0.00131579,0.00131579,0.00131579,0.00131579,0.00131579,0.001315789,0.673995451,0.698587288,0.228914888,0,0.612530915,0.662652127,obscene,0.014285714
70247,third world,na na na,2019,reggae,corruption world corruption corruption world vice crime prostitution revolution scandal sneaky deal wall street wide world mess corruption world corruption corruption world vice crime vote free politicians makin promise people live die streets corruption world corruption corruption world vice crime epidemics look wide world rage come somebody know guess reap corruption world corruption corruption world vice crime market daily bread somebody say poison instead violence murder suicide trust everybody takin bribe corruption world corruption corruption world vice crime solution want know solution neighbor brother unto unto sisters brothers want hate thou shalt steal thou shalt steal think time tell stop lie,101,0.001074114,0.106499493,0.412403309,0.001074114,0.001074114,0.001074114,0.001074114,0.12296707,0.14548309,0.001074114,0.001074114,0.001074114,0.09482475,0.001074114,0.001074114,0.042652675,0.810462472,0.719252365,0.138553352,0.000137652,0.567188788,0.586573675,world/life,0.014285714
70249,steel pulse,human trafficking,2019,reggae,good fight good terrible human traffic know capture bind gainst free skin human traffic nightmare real life steal know feel force prostitution women slavery take advantage children rob dignity stop illegal activity people chain captivity urgency crime humanity human traffic know capture bind gainst free skin human traffic nightmare real life steal know feel steal steal border order international crisis millions get exploit force work believe modern time mankind unkind human human human human human traffic human traffic fight heart go victims human traffic abomination cruelty vilest kind walk creation human traffic begin stop traffic fight terrible terrible kidnap good traffic racket smash come bash good,106,0.000923361,0.416884204,0.079951378,0.000923361,0.000923361,0.000923361,0.000923361,0.096509407,0.000923361,0.000923361,0.000923361,0.000923361,0.131451285,0.000923361,0.064329048,0.162884634,0.86353298,0.737917596,0.081826387,0,0.572341303,0.620608772,violence,0.014285714
70255,half pint,young and innocent,2019,reggae,nigga whitey negro good nothin talkin slang walkin radio drippin sweat basketball court dominatin sport inventin kind handshake picture pancake kick church sunday flipflop prayin play bingo barbecue days praise lord gamble dead meet little black sambo gotta hear ladies catchin holy ghost wanna hear yellin kick finish watermelon cause stereotype think black folks look alike goin strike hike microphone makin neighborhood nervous poor service steady tryin jacket cause fakeass homies negro know jumpin actin like tryin steal somethin store ladies start puttin purse feet pullin bras like onetime waitin crime commit unload trick floor imaginations best go rest cause stereotype typical socalled afroamerican hair door free butter cheese cakecutter tease buckwheat hairdo stereotype scenario give application unemployment information like moms affordable housin kid thousand different daddy quit cause knee injury fine everythin shoeshine work stretch stereotype yeah screen showin black girls hoin sixteen corner outside cold halfnaked nothin sacred cause know seein daytime dramas like teenage grandmas gotta stop work roll nurse purse birth control proper cause hood need cancel soapoperas cause black females believin fall flat young innocent time reach eighteen go crazy hittin knight silent stereotype,189,0.000572082,0.139032335,0.000572082,0.000572082,0.01876078,0.069753394,0.000572082,0.000572082,0.488484449,0.000572082,0.193125834,0.000572082,0.015676884,0.0478449,0.000572082,0.000572082,0.840788476,0.419172884,0.185742154,1.49E-05,0.862943116,0.378358964,obscene,0.014285714
70257,steel pulse,thank the rebels,2019,reggae,consolidation build brand nation yeah political transformation reconciliation hammer long crawl knees power change turn things round jubilation streets thank rebel stand like lions lightning speed thank rebel courage defiance strive democracy days ways hear cry victory thank praise go history put resistance gainst yeah corrupt politicans embark mission tell people freedom hammer long walk knees power change turn things right round jubilation streets thank rebel stand like lions lightning speed thank rebel courage defiance strive democracy thank rebel take tyrants lightning speed thank rebel courage defiance strive democracy days ways hear cry victory thank praise go history yeah yeah yeah thank rebel thank rebel thank rebel rebel thank rebel thank rebel thank rebel rebel thank rebel haters dictators topple strict regime thank rebel freedom fighters devotion sincerity thank rebel thank rebel thank rebel rebel rebel,136,0.000797448,0.198676387,0.519975088,0.000797448,0.092310826,0.000797448,0.000797448,0.000797448,0.000797448,0.000797448,0.110676837,0.000797448,0.067196586,0.000797448,0.000797448,0.000797448,0.838622333,0.789067508,0.038252046,0,0.745465787,0.645634578,world/life,0.014285714
70264,popcaan,level up,2019,reggae,level yeah nuff level level everyday level level level level diss killy pebble head lift like road wagon benz shotta spragga benz entourage loud president unruly commandment pussy resident magnificent spray cologne cause feel wealthy spaceship cash dawg rent drop draw thirty know link dirty woii prettiest spain brain fall like lanez straight bear remain fight fimi sugar cane everyday level level level level diss killy pebble head lift like road wagon benz shotta spragga benz entourage loud president unruly commandment pussy resident magnificent forever state everyday greatness update cold dawg hotter plate killy shaky earthquake hmmm balenciaga amiri jeans match prada mhhm spaceship spyder lada mhhmm pree babyfather mhhmm euroface blind join crew yeah join crew pity know fuck friend like tattoo level level level level trouble affi bubble everyday level level level level koom road wagon benz shoot spragga benz tight pussy residence trouble know fuck thing unruly life dead everyday level kill devil,156,0.000993049,0.315887356,0.142020085,0.000993049,0.04355703,0.000993049,0.000993049,0.051108324,0.225517656,0.000993049,0.052261131,0.000993049,0.063895574,0.054000638,0.000993049,0.000993049,0.576519008,0.763479732,0.484939242,0,0.404369332,0.660650062,violence,0.014285714
70266,the movement,ways of the world,2019,reggae,power thug baby locknload cause comin fuck power soldier glocks extra clip fuck power soldier soldier iraq soldier kuwait soldier hood city state hold hold weight power artillery like fine tune killin machine neck like guillotine brain power door tryin poor stay physical nation undivisible divide think lose principle critical knowledge shit digital stay focus miserable sufferin battlefield lack ammunition better real henchmen come missin listen know heartless shit knowledge hard soldier march like tactics feelin think nigga catch killin spree fuck soldier connect time bring thuggish ruggish shit ohio streets bringin gangsta shit early kday rest peace eazye record company scar cause strictly streets blood money march continue coast twist motherfuckers yeah massacre start fuck weak hearted notorious marchin killin necessary brigade grenades rifle layzie bone realize movement start ruthless organization ready test watch cause comin fuck soldier marchin prepare soldier marchin prepare time gotta tell knuckleheads life today go tomorrow niggas wanna curious like little kid shit corner timeout hard ways world little boys little girls bein raise world like caponee homie goals workin best cause young caponee like bonafied invitation wanna ride real wrong scary ones come outside bravery fear courage dawg think real fightin years,199,0.017134637,0.065221225,0.114683331,0.029598026,0.010130777,0.055788515,0.000487329,0.000487329,0.595591069,0.000487329,0.034267433,0.000487329,0.000487329,0.000487329,0.000487329,0.000487329,0.667497022,0.764479655,0.012448808,0.001923077,0.687757626,0.892889548,obscene,0.014285714
70267,the holdup,closet's all black,2019,reggae,talkin friends understand castle make plan like hustler pretendin true truth care need proof spit fake hell cause late welcome stay ghost ghost concern toast talk casually shit hate jewel need dummy need fool couple ladies pool probably closet black wallet stack coup wax know probably life track friends whack fosho history luck result independence watch fuck baby worst cause get jealous real real piss people feel maybe soft like truth cover ears cause like peer joke joke concern smoke careless word catch throat jewel need dummy need fool couple ladies pool probably closet black wallet stack coup wax know probably life track friends whack fosho small talk wanna hear weekend like drama catch like bother tweakin talk hours experience replace phony wouldn know original come face probably closet black wallet stack coup wax know probably life track friends whack fosho probably closet black wallet stack coup wax know probably life track friends whack fosho probably closet black wallet stack coup wax know probably life track friends whack fosho,169,0.013231259,0.100785421,0.068545525,0.000521105,0.000521105,0.000521105,0.000521105,0.341756058,0.46838627,0.000521105,0.000521105,0.000521105,0.000521105,0.000521105,0.000521105,0.000521105,0.821293187,0.765812886,0.115460959,0,0.965993405,0.758751224,obscene,0.014285714
70268,311,stainless,2019,reggae,holdin dream unknown destination feel like thousand station woahoh pry eye neon answer quickly multiply ideas begin begin journey time live wanna live feel equip name sycophants smash dream little bits wanna live feel equip faint heart painless lick come stainless woahoh outlandish dream come pass happen fast achieve gotta believe gotta believe wasn overnight wasn right label fight yeah money tight appetites see guy sight sweat hear songs alphabet years blood sweat tear drive gear sure discourage word hear matter naysayers thine self true come force truth hide come come right history come unity come come come come come come,101,0.169711585,0.121514267,0.312209199,0.050167627,0.017239809,0.016649502,0.000797448,0.000797448,0.057258772,0.052117081,0.000797448,0.000797448,0.000797448,0.000797448,0.053689181,0.042825948,0.632838731,0.745711868,0.023995004,9.63E-06,0.51772465,0.855851354,world/life,0.014285714
70272,pepper,candy,2019,reggae,think olden days high school smoke eighth sandwich openfaced moneyballin oakland game pitt mama black lookin like skinny deal bitch need chin eat jims macho head chicken nice rim sit tint sit tint sit tint sit tint post overseas frenchtoasted champagne dream scotia testarossa belt self faucett health skim milk eat fry tuna melt swang commonwealth barack plenty gente pull caliente fuentes sprain ankle vuitton crutches tour watch nice rim rim sittin tint peppermint eat lobster shrimp pimp shit walk limp shit walk like egyptian better boast better bread cheese cheddar toast cooler cool kid alaska be cause look like alize blow mind sip bordeaux wine pussy wine pussy wine pussy wind city bitch city bitch hoe dough titties bitch nice rim sit tint sit tint sit tint sit tint sit tint,132,0.000974659,0.000974659,0.000974659,0.000974659,0.000974659,0.019781921,0.000974659,0.000974659,0.42756053,0.000974659,0.459926413,0.032686239,0.000974659,0.046399672,0.000974659,0.000974659,0.651250948,0.746045176,0.067167738,9.18E-06,0.809356966,0.67266245,obscene,0.014285714
70273,the movement,honey,2019,reggae,bring hype level limitless matter ridiculous stimulus crew plan turn casa fill lava cause bout erupt people excite gotta learn like understand cause rest know turn scene best hand high feel stand hype hype hype mothafucka hype hype mothafuckin hype hypeman hypeman hypeman boys bumpin take jump bouncin blood rushin vodka stuntin wonderin know hard beat drop come think hype people be knees plus equal buzz extraordinary like superhero get little tricky start perform like get hypeman transform cause swear hypestman form womb know hype come soon bear maybe answer hard truly hype wouldn need single thing zone hone moment,100,0.000956938,0.105422482,0.091274074,0.000956938,0.000956938,0.029185261,0.000956938,0.342322762,0.374335362,0.000956938,0.000956938,0.000956938,0.045019867,0.000956938,0.000956938,0.000956938,0.656666306,0.70638156,0.011745996,0.000267206,0.830997527,0.694685159,obscene,0.014285714
70275,walshy fire,call me,2019,reggae,zagadat gyal kranisay lonely yeah kranium zagadat lonely yeah woman woman healer sweetheart sweetheart zagadat jinja woman woman kranium healer sweetheart sweetheart jinja zagadat kranisay come wait come care yeah cyaan refuse lose worry ptotected things zagadat eazi sing yeah lonely yeah baby girl zagadat lonely yeah woman woman healer sweetheart sweetheart zagadat jinja woman woman healer sweetheart sweetheart jinja kranium zagadat whine likkle lady feel like virgin chill glats lady look torch like suppose woman need baby complain come know zagadat kranisay lonely yeah kranium zagadat lonely yeah woman woman healer sweetheart sweetheart zagadat jinja yeah woman woman healer sweetheart sweetheart jinja zagadat zagadat original copycat girl relax youself sharp animal zagadat original copycat girl,116,0.156334884,0.000993049,0.000993049,0.000993049,0.197487657,0.000993049,0.302216376,0.026371335,0.000993049,0.02648908,0.000993049,0.000993049,0.000993049,0.1372781,0.141905983,0.000993049,0.632838731,0.737968874,0.491967361,0.003562753,0.655812036,0.515500384,romantic,0.014285714
