,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
39434,jelly roll,same asshole,2019,country,forgive drink backroad think remember band play ship sink matter theres escape past keep chase know karma constant hearts break know forgive shit bother soul throw face shit fuck matter feel judge mistake good outweigh million hate single fuck thing good outweigh million hate single fuck thing think hard time hard past thank change somedays asshole backroad couple cross road sing song admit infatuate clown guess help better understand entertain expense pain dance rain instead complain brother say ahead game fuck money jealousy come line regret shit admit bless lessons life marathon tighten cause gotta know dollar spend fast dollar come dudes strip club ones try crib start kid college fund forreal think hard time hard past thank change somedays asshole backroad couple cross road sing songs real minute release passion gettin bigger need lookin like fuck happen babymama jail relapse swear tellin truth shit father leukemia leave critical care mention mama dementia feel sick help rent unhappy get complain daughter doin great plus musicshit dream fuck think mistake baby road headin home think hard time hard past thank change somedays asshole backroad couple cross road sing songs,188,0.01026289,0.000386997,0.307550924,0.000386997,0.000386997,0.036988304,0.000386997,0.130840769,0.34343967,0.071426604,0.035914281,0.000386997,0.015202511,0.000386997,0.000386997,0.025963451,0.69349074,0.735071661,0.01315162,0,0.457955482,0.741733676,obscene,0.014285714
39444,mitch rossell,ask me how i know,2019,country,stubborn come settle stick rule ways gotta freedom gotta space meet girl swear start feel things felt spend time try figure hold start fall hold pride start build wall inside push away cause know leave know shake head tell wrong fool song know cause know meet girl swear start feel things felt spend time try figure hold start fall hold pride start build wall inside push away cause know leave know best song repeat maybe like meet girl swear start feel things felt spend time try figure hold start fall hold pride start build wall inside push away cause know leave know,102,0.000515996,0.073995898,0.000515996,0.03826925,0.000515996,0.000515996,0.060869639,0.319697389,0.000515996,0.022889433,0.000515996,0.000515996,0.032233683,0.052576916,0.371649664,0.000515996,0.505036283,0.742301874,0.171685915,2.52E-06,0.204451772,0.580567481,sadness,0.014285714
39446,tucker beathard,better than me,2019,country,kale coastline chill glass wine california dream soak hopefully better mississippi moon ladder alabama shin baby hood shady yeah hopefully better yeah better sing play song tear eye break cry road move sleep baby better believe better believe better better tear get close hold hand yeah hopefully treat better yeah treat better sing play song tear eye break cry road move sleep baby better believe better believe better better sing play song tear eye break cry road move yeah sleep better believe better believe better better yeah better believe better believe better better yeah better better yeah better,98,0.055404248,0.000604961,0.128634542,0.000604961,0.095402029,0.000604961,0.000604961,0.000604961,0.32274831,0.090885178,0.058536824,0.066288542,0.000604961,0.000604961,0.157312974,0.000604961,0.515866999,0.833166679,0.047790209,3.21E-05,0.429101401,0.879876128,obscene,0.014285714
39448,chris stapleton,the ballad of the lonesome cowboy,2019,country,lonesome cowboy lonesome come change life fix break lonesome cowboy friend friends comin ears lonesome tell wrong wrong take shelf play wonderful wonderful lonesome cowboy anymore felt lonesome cowboy anymore,30,0.002392345,0.002392345,0.087730598,0.002392345,0.002392344,0.002392345,0.002392345,0.387183167,0.060205631,0.367610923,0.002392345,0.002392345,0.002392345,0.002392345,0.063776858,0.002392345,0.656666306,0.689664898,0.288151896,7.73E-05,0.126133553,0.538524126,music,0.014285714
39452,whiskey myers,bury my bones,2019,country,young write mother tell soul go home vessel anderson county drive real slow long home tell pick shovel wrestle sugar sand bury bone bury bone beneath pin come time bury bone throw funeral sister fiddle brother pass shine deep holler pick tallest pine real deep root touch cross river open wide heroine sail choctaw follow trail silver stone gather body bury bone bury bone yeah young write mother tell soul go home anderson county drive real slow long home tell pick shovel wrestle sugar sand bury bone bury bone beneath pin come time yeah young yeah young yeah young,99,0.000666223,0.339222423,0.000666223,0.046927867,0.05357446,0.025913262,0.000666223,0.000666223,0.000666223,0.080408373,0.07215989,0.062660381,0.109623915,0.000666223,0.000666223,0.058962763,0.520199285,0.782734661,0.001193776,1.55E-05,0.516694147,0.65964903,violence,0.014285714
39459,kane brown,american bad dream,2019,country,remember ninth grade gettin lay skippin class tryin catch gotta test bullet proof vest scar death shoot like close eye everybody start fallin devil disguise hide line hide truth american dream mess reality becomin numb tragedy somebody american dream american dream remember goin limit ticket inconvenience gettin stop cop play jury good ones worry showin doin like close eye everybody start fallin devil disguise hide line hide truth american dream mess reality becomin numb tragedy somebody american dream yeah american dream american dream like close eye everybody start fallin devil disguise damn american dream mess reality becomin numb tragedy somebody american dream american dream american dream american dream,108,0.000809717,0.305687677,0.049314443,0.000809717,0.052555973,0.000809717,0.000809717,0.000809717,0.269617949,0.000809717,0.000809717,0.065333869,0.000809717,0.000809717,0.000809717,0.064984037,0.560272934,0.773273851,0.030119508,1.65E-06,0.603256389,0.771764644,violence,0.014285714
39462,christie huff,black and white,2019,country,time game fight hurt tear stay straight core room second place home rise rise versus beast rise strong survive rise time weak time rise break dust come reach deep break grind beat brush come come time settle score blood fight break talk trash step plate rise refuse rise ash dust rise remember rise trust,54,0.001144165,0.425121219,0.061969184,0.108536282,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.026505529,0.001144165,0.202644617,0.001144165,0.001144165,0.160349027,0.001144165,0.604678869,0.694023537,0.627509666,1.18E-06,0.047506183,0.421403351,violence,0.014285714
39469,jordan rager,small town talkin',2019,country,give want follow give feel small head know stumble fall learn start crawl give sorry couldn follow give swallow pride say goodbye give sorry couldn follow oohoh give give thank guy time paris huge,34,0.001814882,0.16186321,0.41044944,0.001814882,0.001814882,0.001814882,0.039115297,0.256353355,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.083890471,0.001814882,0.546193003,0.824603236,0.000634539,0,0.434253916,0.815810063,world/life,0.014285714
39470,adam doleac,solo,2019,country,warm return melt away snow free chain winter let stand ocean hear wave call tide sail fate guide ship ax spear swords guide storm whip brutal ship await shore time come leave country family home riches east return bring fate write weave norns sacrifice longship sail strong breeze start blow carry fame pride glorious sword hand guide ship ax spear swords guide storm whip brutal guide ship ax spear swords guide storm whip brutal,74,0.001385042,0.120316994,0.001385042,0.021462603,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.305392641,0.040340448,0.001385042,0.136789867,0.001385042,0.087582476,0.001385042,0.590598939,0.748224496,0.006555227,0,0.748557296,0.697688256,music,0.014285714
39485,tracy lawrence,just the south comin' out,2019,country,rasin bite chew oblige yeah reckon phrase like fixin partial allman brothers sawmill gravy spanish people backward guess talk change nothin mighty fine pretty mama pass black eye peas hear roll mouth south comin think roll bear memphis like fry restin dixon line real hurry like nice slow pardon howdy hello change nothin mighty fine pretty mama pass black eye peas hear roll mouth south comin point tryin hold matter bring piece change nothin mighty fine pretty mama pass black eye peas hear roll mouth south comin yeah south comin,90,0.000762777,0.155219776,0.062154744,0.000762777,0.030918428,0.047224989,0.000762777,0.000762777,0.31606752,0.000762777,0.000762777,0.000762777,0.146380772,0.167615539,0.000762777,0.000762777,0.500703997,0.84398636,0.065159704,0,0.754740313,0.951950451,obscene,0.014285714
39486,tracy lawrence,chicken wire,2019,country,guy cram dig change seat slugitout roadhouse look miss chicken wire bottle break fenders beer drip amplifiers howl scream playin finger bleed payin dues time chicken wire runnin high life hungry playin like need money cause ball gettin blackball motel pretty girls pass phone number chicken wire bottle break fenders beer drip amplifiers howl scream playin finger bleed payin dues time chicken wire pink underwear fold chair ball cigarettes dead presidents see throw chicken wire bottle break fenders beer drip amplifiers howl scream playin finger bleed payin dues time chicken wire stitch handcuff boys blue duct tape mama prayers attitude sleep park waffle house baby catch time chicken wire salt shakers money makers throw chicken wire,116,0.019164202,0.193097182,0.000892061,0.059437177,0.000892061,0.018707178,0.000892061,0.000892061,0.397214221,0.000892061,0.300783251,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.566771364,0.863728431,0.051806277,0,0.783594394,0.928926709,obscene,0.014285714
39491,tracy lawrence,running out of people to blame,2019,country,gonna look mirror sudden things gonna clearer trail destruction leave place hide late life pass runnin time runnin answer burnin road second chance ways wind blow hellbent bind roll everybody pray someday change run people blame walk shoe yeah live advice gonna know feel prove cost loose runnin time runnin answer burnin road second chance ways wind blow hellbent bind roll everybody pray someday change run people blame selfish little game runnin time runnin answer burnin road second chance ways wind blow hellbent bind roll everybody pray someday change run people blame,92,0.000683527,0.000683527,0.372305688,0.000683527,0.051563041,0.034009984,0.000683527,0.000683527,0.000683527,0.000683527,0.072146293,0.000683527,0.03595376,0.000683527,0.114677195,0.000683527,0.727065959,0.785580596,0.247991213,1.93E-06,0.53215169,0.788782192,world/life,0.014285714
39493,tracy lawrence,made in america,2019,country,assembly line makin detroit steel asphalt streets row field love handout somebody get luck friday night light fourth goal touchdown walk hearin roar crowd little deeper goin tough america heart pride star strip white blue stand grind back give america come hard work hand back break root deep state come freedom bear single heart pride star strip white blue stand grind back give america die star strip white blue stand grind back give america america america,76,0.001052632,0.390279283,0.001052632,0.001052632,0.001052632,0.082712518,0.029072353,0.001052632,0.047729542,0.074616625,0.001052632,0.157432597,0.036470391,0.001052632,0.133285317,0.037875058,0.610094227,0.806527703,0.019276124,0,0.482687552,0.848844128,violence,0.014285714
39497,cold creek county,drinkin',2019,country,step outside mornin felt hook garden hose spray lawn chair blow kiddie pool kick tan shoe water goin higher hell yeah lookin like beer weather time break cooler wrong cold hand lookin world raybans nothin better beer weather gonna friends grill crank speakers speaker deck kick chill cover charge clear beer weather time break cooler wrong cold hand lookin world raybans nothin better beer weather tell beer weather draw party crowd like beer weather drinkin beer weather time break cooler wrong cold hand lookin world raybans nothin better beer weather beer weather nothin better beer weather beer weather beer weather,100,0.000666223,0.000666223,0.06428862,0.066249525,0.013363213,0.000666223,0.000666223,0.000666223,0.321842396,0.000666223,0.379895133,0.025563295,0.000666223,0.000666223,0.000666223,0.000666223,0.631755659,0.741840371,0.122489079,1.66E-06,0.768136851,0.793787354,obscene,0.014285714
39498,uncle kracker,hey hey hey,2019,country,lately livin feelin unforgiven feel like gettin wrong trouble lately double somethin bust bubble keep barely floatin days gonna sittin round countin raindrops shin face everythin okay fact yeah time stay cloud part party start brokenhearted tell buyin place round days baby feel luck start change shin face everythin okay fact yeah time stay shin face days baby feel luck start change shin face everythin okay fact yeah time stay shin face everythin okay fact yeah time stay,78,0.037738654,0.000835422,0.146526116,0.118019757,0.072208751,0.000835422,0.000835422,0.000835422,0.35533627,0.000835422,0.000835422,0.153287548,0.012770265,0.000835422,0.000835422,0.078575591,0.514783927,0.821090685,0.000810242,0,0.686727123,0.868864773,obscene,0.014285714
39499,thomas rhett,don’t threaten me with a good time,2019,country,hankerin doin somethin crazy tell girl yeah know wednesday lookin good feel like friday night rip tshirt make want worst pretend like birthday dive right girl tequila fine fine say know party threaten good time counter stand watch loose pour little liquor live room twirl watch night baby know party threaten good time girl know better think oneup match shoot shoot ugly forget college friday nights baby know party threaten good time counter stand watch loose pour little liquor live room twirl watch night baby know party threaten good time baby watchin dancin watchin lovin baby gettin start yeah baby asleep mornin counter stand watch loose pour little liquor live room twirl watch night baby know party threaten good time baby know party threaten good time,126,0.121208906,0.00055991,0.049506912,0.157911484,0.022964772,0.04395627,0.00055991,0.126269398,0.324779701,0.00055991,0.00055991,0.00055991,0.00055991,0.066049897,0.00055991,0.081753556,0.643669447,0.794733738,0.000655623,0,0.728977741,0.810804902,obscene,0.014285714
39501,danielle bradbery,psycho,2019,country,damn goin psycho mama like trust jewelry roof look like noshow diamonds boatload come romo clown bozos goin psycho mama like trust jewelry roof look like noshow diamonds boatload like friend end stick friend zone tell fourfive fifth hunnid band inside short dechino shit stuff know shit million like shit walkthrough bitch bottle give ugly girl window benzo see rent like whoa neck goddamn cold diamonds tshirt soak homies money fold say hold tell damn goin psycho mama like trust jewelry roof look like noshow diamonds boatload come romo clown bozos goin psycho mama like trust jewelry roof look like noshow diamonds boatload like friend end goin psycho rollie goin brazy hittin mama wanna baby pinky chain stanky whip promise bitch dolla ridin school drop boolin thotthot toptop switch drop smoke shop high rodeo dial valentino pico slum happen overnight diamonds real bright saint jeans vans necklace girl look beautiful tonight star roof match jewelry damn goin psycho mama like trust jewelry roof look like noshow diamonds boatload come romo clown bozos goin psycho mama like trust jewelry roof look like noshow diamonds boatload like friend end,187,0.027393567,0.000526316,0.058431086,0.010738662,0.010753608,0.123404148,0.000526316,0.094125843,0.376330306,0.000526316,0.000526316,0.04233171,0.000526316,0.251227911,0.000526316,0.000526316,0.620924943,0.70530472,0.955823249,0.000238866,0.445589448,0.379359996,obscene,0.014285714
39507,sturgill simpson,the dead don't die,2019,country,dead ghost inside dream life walk payin mind silly live lead reap sow coffee wait corner someday gonna corner go dead walk round world life afterlife go friends walk round look phone bother say save goodbyes stop try pretend streets look morning night light shine dead walk round world life afterlife go hearts break love ones journey think forever go tell time go forget memories leave dead walk round world life afterlife go life afterlife go,76,0.000809717,0.12244413,0.302059515,0.000809717,0.000809717,0.000809717,0.018570244,0.000809717,0.000809717,0.000809717,0.271898846,0.045914105,0.000809717,0.000809717,0.112575473,0.085968222,0.520199285,0.748660359,0.72891539,0.000442308,0.636232481,0.49147561,world/life,0.014285714
39509,blanco brown,ghett ol memories,2019,country,remember sittin porch porch gunshots backdoor backdoor hear wind sky acryin cryin honeysuckles tree dyin dyin rockin chair know grandpa miss grandpa catchin lightning bug night night satisfy fied couldn morning come hear sirens ringin head head head head yeah yeah good memo good memories head ghetto memories freeze cup summer summer drinkin clock sugar straw league bubble mix rock rock baseball inahawk favorite sport remember outside outside cause screen reserve grow folks couldn morning come hear sirens ringin head head yeah yeah good memo good memories head ghetto memories,90,0.000974659,0.152938941,0.000974659,0.000974659,0.104776479,0.000974659,0.000974659,0.000974659,0.000974659,0.324896941,0.269062987,0.000974659,0.000974659,0.000974659,0.000974659,0.113771264,0.609011156,0.669948466,0.246987196,2.74E-06,0.330173124,0.506491094,music,0.014285714
39512,adam hambrick,"all you, all night, all summer",2019,country,calendar days gettin longer outta shade pretty girls water spin slow songs cause everybody want dance summer bring memory july magic bare feet radio crank doors jeep bull farm hood star livin large small teens wish freeze time recover night summer summer night summer summer sunset smile midnight kiss yeah remember burnin backroads head september yeah better july magic bare feet radio crank doors jeep bull farm hood star livin large small teens wish freeze time recover night summer summer night summer summer bridge night summer long july magic bare feet radio crank doors jeep bull farm hood star livin large small teens wish freeze time recover night summer summer night summer summer outtro night summer summer night summer summer source lyric power record info provide itunesapple music hambrick official youtube channel hambrick official soundcloud,135,0.000611995,0.000611995,0.000611995,0.102078197,0.034256412,0.000611995,0.000611995,0.000611995,0.09912094,0.340889001,0.000611995,0.325233349,0.000611995,0.043974091,0.000611995,0.000611995,0.473627207,0.801348614,0.107428823,0,0.644476505,0.78778116,music,0.014285714
39517,george strait,take me away,2019,country,wild horse couldn drag away today tonight time girl gonna happen wonderin askin farthest thing mind place girl happenin pull fast ones gonna away away gonna away girl hand wanna suit fine talk gonna walk lock eye right like like star fly moon shin perfect time gonna away away gonna away baby gonna break chain strongest wind hurricane gonna away away gonna away breath neck right tear head spinnin round faster cause know gonna away away gonna away away gonna away,81,0.015902149,0.000720981,0.000720981,0.07872594,0.000720981,0.000720981,0.000720981,0.000720981,0.000720981,0.000720981,0.152269483,0.083375434,0.028309978,0.120475206,0.32554947,0.000720981,0.629589516,0.769145963,0.361445142,1.41E-06,0.820692498,0.737729547,sadness,0.014285714
39523,seaforth,good and gone,2019,country,watchin sink glass girl think friday night clothe hide headphones say come know miss see round right cause go sittin sippin somethin little strong take shoot go wrong kill kill go happen fast years take weeks bounce kind get good move get good go yeah whiskey burn kinda taste like lesson learn swear drink hurt sayin good good go sittin sippin somethin little strong take shoot go wrong kill kill go happen fast years take weeks bounce kind get good move get good go get good go hurt comin baby right good go sittin sippin somethin little strong take shoot go wrong kill kill go happen fast years take weeks bounce kind get good move get good get good go get good move get good move get good go yeah kinda get good move get good go,137,0.011109782,0.101847241,0.000421053,0.000421053,0.01782987,0.019596745,0.000421053,0.081242553,0.104500846,0.000421053,0.283302503,0.000421053,0.000421053,0.02148541,0.000421053,0.305156111,0.690241525,0.7610953,0.354417023,0,0.707337181,0.680670708,feelings,0.014285714
39527,vince gill,a world without haggard,2019,country,road hear pass away hell think live forever shape note play tonight white line look different usually greatest inspiration reason sing blue teach play guitar write country song spend time things wrong proud okie know pay dues greatest inspiration reason sing blue lose world haggard tell truth lose world haggard world think give life country music best honest voice reason like hear song choose greatest inspiration reason sing blue greatest inspiration reason sing blue,74,0.000877193,0.000877193,0.396202675,0.033825384,0.000877193,0.000877193,0.000877193,0.087442592,0.000877193,0.334044316,0.13620433,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.462796491,0.687665051,0.150601557,0.006973684,0.334295136,0.441423996,world/life,0.014285714
39529,george strait,two more wishes,2019,country,genie bottle cause hopin real hard appear temperature keep gettin hotter ahead outta cause wish hear good things come threes believe see comin true tonight heart feel thinkin future standin right eye wish wish rest time fall want rest time fall want genie bottle cause hopin real hard appear temperature keep gettin hotter ahead outta cause wish wish,58,0.001119821,0.001119821,0.157934479,0.085744215,0.001119821,0.001119821,0.001119821,0.001119821,0.360546477,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.277296334,0.048930818,0.668580093,0.770530472,0.154617625,0.00145749,0.863973619,0.79679045,obscene,0.014285714
39530,mason ramsey,puddle of love,2019,country,roddin ridin girl show slow stop track push pull grab wench move inch badababy convince turnin cause stick stick stick stick stick puddle girl sink deeper stay right forever tractor truck gonna pull cause girl stick puddle stick puddle yeah stick puddle stick puddle yeah comfy home country sing country songs girl start cheat heart lovesick blue cause goin time soon cause stick stick stick stick stick puddle girl sink deeper stay right forever tractor truck gonna pull cause girl stick puddle stick puddle yeah stick puddle stick puddle cause stick stick stick stick stick puddle girl sink deeper stay right forever tractor truck gonna pull cause girl stick puddle stick puddle yeah stick puddle stick puddle yeah stick puddle stick puddle yeah stick puddle stick puddle,127,0.000565931,0.000565931,0.000565931,0.000565931,0.074878272,0.000565931,0.000565931,0.000565931,0.430053962,0.041772442,0.218936558,0.000565931,0.000565931,0.098911116,0.015266434,0.000565931,0.607928084,0.852806194,0.244979162,0,0.943322341,0.821816257,obscene,0.014285714
39534,casey donahew,lets make a love song,2019,country,girl little closer head shoulder turn light song swear heartbeat sound like music slow dance rhythm soft whisper song night think kinda like favorite song yeah want play girl like radio tower midnight hour come loud strong wanna sing song kiss like motown record spinnin baby come listenin turn song night think kinda like favorite song yeah want play girl like radio tower midnight hour come loud strong wanna sing song night think kinda like favorite song yeah want play girl like radio tower midnight hour come loud strong wanna sing song song girl little closer head shoulder turn light song,101,0.025311375,0.000554017,0.000554017,0.000554017,0.034493914,0.020887042,0.000554017,0.000554017,0.000554017,0.34383011,0.000554017,0.183359656,0.000554017,0.27014979,0.000554017,0.026254591,0.684826167,0.752301105,0.040159679,0,0.525968673,0.729721289,music,0.014285714
