,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
54133,reignwolf,keeper,2019,blues,late night intention bible swear satisfy oooh temptation hold listen keeper baby honestly life days yeah keeper baby honestly life days survive footsteps cold away light blind like goldmine unfound keeper baby honestly life days yeah keeper baby honestly life days keeper baby honestly life days yeah keeper baby honestly life days,52,0.197267607,0.061778155,0.499233715,0.047897666,0.117938855,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.055760162,0.001547988,0.001547988,0.001547988,0.001547988,0.233185314,0.728764454,0.047087397,7.90E-06,0.209604287,0.838833805,world/life,0.014285714
54134,ty segall,taste,2019,blues,live wear shake hand live sleep make eat breathe salivate make taste worse yeah feel finger insides pull upwards straight floor salivate make taste worse salivate make taste worse ehooh taste worse taste worse taste worse taste worse,38,0.002105263,0.493772723,0.002105263,0.002105263,0.042620965,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.045809002,0.386218361,0.002105263,0.002105263,0.283006607,0.710586365,0.001906628,0.000307692,0.253915911,0.887884386,violence,0.014285714
54135,robert randolph & the family band,have mercy,2019,blues,want look shed skin afford shoot watch feel steal skin wear betray short life carry away shame suffocate weren stick like scab peel away bleed days step shed skin change fall swell eye dream die catch inside shed skin spread sever stem create kill friend shed skin think belong feel sick cause know damn keep simple woman gut sever siamese twin throw away dead life strangle seethe black long torture blood face come face kiss bleed away shut away piss away throw away shed skin change fall swell eye dream die catch inside shed skin spread sever stem create kill friend shed skin fuck suck friendless endless sour endless friendless harder stronger inside longer harder deeper need fear fear fear fear fear bloody touch break wrist needle rust choke throat swallow teeth head fuck peace shed skin peel ornament shrink head playtoy snake strike poisonous syphilis drench soak shed skin drain hate,152,0.000565931,0.485665075,0.162490798,0.000565931,0.000565931,0.000565931,0.034061105,0.000565931,0.050711008,0.000565931,0.000565931,0.000565931,0.000565931,0.000565931,0.247193663,0.000565931,0.286255822,0.766582058,0.009225913,0.000990891,0.404369332,0.77476774,violence,0.014285714
54141,ty segall,the arms,2019,blues,morning think breathe fear wake endlessly dream think family color floor forget sleep jump ocean like baby blue push home push home arm morning hear say inside ears dear memories fear wasn dream think family push home push home arm arm arm arm arm,44,0.026649783,0.311501684,0.00122399,0.00122399,0.00122399,0.0441695,0.226560344,0.121925573,0.00122399,0.209741116,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.499620925,0.735276774,0.062248054,8.70E-06,0.690849134,0.702693417,violence,0.014285714
54143,blues saraceno,devils got you beat,2019,blues,evil mind trouble feet live devil beat evil mind trouble feet live devil devil beat walk course shoot hand take flix want tall want evil mind trouble feet live devil beat evil mind trouble feet live devil devil beat cross line taste devil pill shoot shoot pill wrong tall wrong evil mind trouble feet live devil beat evil mind trouble feet live devil devil beat evil mind trouble feet live devil beat evil mind trouble feet live evil mind trouble feet live devil beat evil mind trouble feet live devil beat devil devil beat,94,0.000578369,0.598779013,0.069202649,0.085708026,0.000578369,0.000578369,0.000578369,0.000578369,0.000578369,0.000578369,0.000578369,0.000578369,0.123136972,0.000578369,0.000578369,0.000578369,0.533196144,0.782298798,0.000186747,0.005536437,0.798021434,0.855851354,violence,0.014285714
54146,delbert mcclinton,if i hock my guitar (feat. self-made men),2019,blues,come mississippi guitar songs think maybe wrong money dues cause hock guitar hell suppose play blue fill application sweep streets say qualify couldn disagree hock guitar hell sugar days things sharkskin suit shoe want play blue tuna cold green bean appetizing wall leave lose hock guitar hell suppose play blue,50,0.001422475,0.119303552,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.238008565,0.001422475,0.393093185,0.16483843,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.551608361,0.824346845,0.192770274,0,0.86088211,0.899896774,music,0.014285714
54149,ty segall,radio,2019,blues,body go away give light speak choose light truth want watch radio watch people night long radio make feel like live free watch radio radio radio radio anger go away replace longer need family light truth want watch radio watch people night long radio make feel like live free watch radio radio radio radio radio radio,56,0.000956938,0.000956938,0.17137594,0.000956938,0.000956938,0.000956938,0.000956938,0.000956938,0.000956938,0.342161024,0.000956938,0.226736421,0.084360325,0.068186593,0.000956938,0.057700189,0.3328279,0.729713099,0.008302217,0,0.538334707,0.766759482,music,0.014285714
54153,southern avenue,keep on,2019,blues,take beat animal away rush send astray finally handle doors open shut pack suitcase cause go away go place credit card decline finally handle doors open shut take time take mind forget frame mind take time take remotely seclude away place head land okay think suddenly handle doors open close little time balance ways cause display maybe little think take time take mind forget frame mind take time take,69,0.001012146,0.067583419,0.001012146,0.21294825,0.001012146,0.045834971,0.001012146,0.11206011,0.001012146,0.001012146,0.001012146,0.001012146,0.038877286,0.001012146,0.509538068,0.001012146,0.486624066,0.831551419,0.407629927,3.38E-06,0.681574608,0.79679045,sadness,0.014285714
54160,keb' mo',oklahoma,2019,blues,feel spirit liftin takin higher oklahoma cowboys choctaws oklahoma chickasaws outlaw feel sweep plain mainline devil stay away rain shine oklahoma gonna okay meet rodeo saddle gonna everybody know goin get rough tough talkin bout oklahoma cowboys choctaws oklahoma chickasaws outlaw feel sweep plain mainline devil stay away rain shine oklahoma gonna okay greenwood archer pine live elevate state mind reachin cause high oklahoma goin get rough tough talkin bout oklahoma cowboys choctaws oklahoma chickasaws outlaw oklahoma goin oklahoma goin,80,0.00122399,0.077250038,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.500487664,0.00122399,0.00122399,0.146466357,0.00122399,0.00122399,0.083258735,0.058564169,0.731398245,0.762377253,0.439758474,0.001963563,0.613561418,0.708699611,obscene,0.014285714
54161,ty segall,i worship the dog,2019,blues,teeth tongue melt hear leather fists see pavement door watch enter clear rabbit worship teeth tongue melt hear leather fists see pavement door watch enter clear rabbit worship,28,0.004048583,0.927125502,0.004048583,0.004048583,0.004048583,0.004048583,0.004048583,0.004048583,0.004048583,0.004048583,0.004048583,0.004048586,0.004048583,0.004048583,0.004048583,0.004048583,0.364236976,0.709894111,7.68E-05,0.004696356,0.453833471,0.759752257,violence,0.014285714
54162,j.j. cale,stay around,2019,blues,stay stay girl time stay stay girl like fine slip away away night feel right stay stay girl time want know cook fit stay stay girl time slip away away night feel right stay stay girl time want know stay stay girl time,43,0.001253133,0.001253133,0.001253133,0.484957734,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.217857611,0.227603803,0.001253133,0.796382541,0.650385868,0.632529752,0.070951417,0.487840066,0.538524126,night/time,0.014285714
54163,j.j. cale,chasing you,2019,blues,road go replay mind afalling know chase time care days life phase time go gonna know chase time know story bring know story hard fact walk past think things change know chase time stand bring yesterday know chase know story bring know story hard fact care days life phase time go gonna know chase,54,0.001144165,0.001144165,0.430041865,0.001144165,0.001144165,0.001144165,0.001144165,0.463715714,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.04289468,0.655583234,0.619157501,0.894578207,0.700404858,0.835119538,0.61960774,world/life,0.014285714
54166,jamie n commons,won't let go,2019,blues,early life help hand reach begin cause change change change change give hold softly sound endlessly quietly time sure right wrong wrong give hold hold,25,0.00228833,0.00228833,0.525429799,0.1544026,0.00228833,0.00228833,0.179890037,0.00228833,0.00228833,0.055232965,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.053007984,0.584100509,0.74268646,0.006665669,0.097672065,0.27864798,0.711702708,world/life,0.014285714
54171,kongos,something new,2019,blues,maybe hold tongue talk word come come wonder point miss rise wall trust fall wanna hear want truth want real wanna hear want truth want real know tear lose turn lips move sound maybe idea head clear rise wall trust fall wanna hear want truth want real wanna hear want truth want real rise wall trust fall wanna hear want truth want real wanna hear want truth want real,69,0.000762777,0.422648308,0.000762777,0.000762777,0.000762777,0.000762777,0.02654153,0.170325992,0.000762777,0.000762777,0.000762777,0.000762777,0.000762777,0.000762777,0.000762777,0.096331376,0.623091086,0.779863087,0.209838564,0.016194332,0.821723001,0.740732644,violence,0.014285714
54176,tyler bryant & the shakedown,on to the next,2019,blues,sawedoff buckshot blowin lock comin burnin like molotov pedal floor flood carburetor slow finger detonator boom lose hide prove money mouth roll dice stack chip watch push edge yeah black short fuse spark news leave like tattoo waste breath waste time settin like fourth july boom lose hide prove mistake confuse holy water mugshot cell door unlock straight gutter come boom lose hide prove mistake confuse yeah yeah,68,0.001283697,0.557406018,0.001283697,0.055331984,0.074615237,0.001283697,0.001283697,0.001283697,0.169420369,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.500703997,0.832371869,0.009748002,0.000134615,0.587798846,0.97797729,violence,0.014285714
54179,black mountain,horns arising,2019,blues,tiny island lock ocean draw darkness light silence drown silence drop bomb thousand horse form fly desert bear sequence fair weather warfare forever voice damn bear ask horn rise forever swarm fly embers corridors hear faint choir violent shore break violent score horn arise horn rise lake horn arise horn rise lake forever swarm fly embers corridors hear faint choir,60,0.001644737,0.476973132,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.329888053,0.036546137,0.001644737,0.001644737,0.001644737,0.219105383,0.749070584,0.002890565,0.001710526,0.040189613,0.798792515,violence,0.014285714
54185,white denim,shanalala,2019,blues,look shanalala look kinda shine uhhuh say believe believe believe believe feelin uhhuh wanna explain sssee face believe believe believe believe believe believe believe believe cookin somethin ddddeath appointment shouldn believe believe believe believe believe believe believe believe tease allusion need okay okay okay,44,0.001503759,0.001503759,0.627841963,0.001503759,0.00150376,0.001503759,0.001503759,0.058215701,0.074639022,0.001503759,0.001503759,0.031416883,0.001503759,0.158597674,0.001503759,0.00150376,0.572186722,0.671922673,0.014858449,0.83805668,0.866034625,0.745737805,world/life,0.014285714
54186,rival sons,imperial joy,2019,blues,go stay late things like wide awake crawl long sunday whoawhoa whoawhoawhoa look little blood run vein come kiss thousand years gonna follow follow long wanna school university neverending joke crawl long monday look little blood run vein come kiss thousand years gonna follow follow long look little blood run vein come kiss thousand years know gonna follow follow long say blood run vein come kiss thousand years know gonna follow follow long,73,0.000809717,0.408283533,0.109525874,0.126194227,0.000809717,0.058751416,0.066363102,0.000809717,0.000809717,0.000809717,0.098254277,0.000809717,0.000809717,0.041642509,0.000809717,0.000809717,0.356655475,0.858549342,0.008121494,8.42E-05,0.686727123,0.928926709,violence,0.014285714
54187,kenny wayne shepherd,long time running,2019,blues,chase tail go round round break lose dead wrong turn chain link shift reverse long time go slow train come come long time run run straight long time lose long time run run straight hit floor pray help lord hard stumble knees search high behold show whoa long time go slow train come come long time run run straight long time lose long time run run straight shine bright today burn lose yeah long time go slow train come come long time run run straight long time go slow train come come long time run run straight long time lose long time run run straight straight run straight,108,0.07644568,0.02875302,0.000521105,0.359367255,0.020811857,0.042390452,0.000521105,0.000521105,0.074885498,0.000521105,0.000521105,0.070381752,0.000521105,0.000521105,0.000521105,0.058028789,0.384815336,0.802707484,0.002950806,0.000171053,0.469291014,0.931929806,night/time,0.014285714
54190,justin townes earle,ain’t got no money,2019,blues,money baby money want sugar plenty sweet money leave take piece sell cheap spread southeast travel part look heart run gasoline come need money baby money want sugar plenty sweet lord money leave mistreat lord leave play know need come baby cheap money money want sugar sweet button plenty sweet money leave darling interest damn thing want need orleans money baby money want sugar sweet plenty sweet lord money leave say money money money money,75,0.130528472,0.000835422,0.000835422,0.000835422,0.027238143,0.065153429,0.127721842,0.000835422,0.366557607,0.000835422,0.043987499,0.000835422,0.000835422,0.000835422,0.097487644,0.000835422,0.415141341,0.724431454,0.419678132,5.25E-06,0.614591921,0.655644901,obscene,0.014285714
54193,thee oh sees,poisoned stones,2019,blues,operation night suit eye lay basement awake night alright bake wasteland night suit eye stand corner night want alright bathroom right maybe come shoot silent ceiling puddle floor knock door,30,0.002506266,0.436180576,0.002506266,0.473553716,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.654500162,0.723303336,0.037549234,0.000508097,0.216817807,0.95595458,night/time,0.014285714
54202,eagles of death metal,high voltage / it's a long way to the top (if you wanna rock 'n' roll),2019,blues,winter lose grip ocean free ship glide break open north wind sail froth seas grow stronger heart easier breathe days turn nights nights turn days determination grow breath take stand sword hand soon fall stand sword hand heed reach hanö wait ship like attack prey come force oars likely wretched earth weak prepare fight friends slay remain know near jaw appear tell withdraw stand skirmish quell offer join crew join friends hell stand sword hand soon fall stand sword hand heed,81,0.001052632,0.325825155,0.109348237,0.001052632,0.001052632,0.001052632,0.001052632,0.067087568,0.001052632,0.001052632,0.001052632,0.357029505,0.03413349,0.001052632,0.092891835,0.001052632,0.725982887,0.736379253,0.000177711,0.00347166,0.676422094,0.764757418,violence,0.014285714
54206,anderson east,"hold on, i'm comin'",2019,blues,feel lean time come goin trouble babe drown hold comin hold cause comin lover cold cover worry baby cause suffer baby cause near hold cause comin hold cause comin hold cause comin hold reach satisfaction yeah quick reaction whoa feel lean time come goin baby river trouble baby drown hold cause comin hold cause comin hold cause comin hold cause comin cause comin hold hold cause comin hold cause comin yeah cause comin hold cause comin hold baby know comin hold hold hold thank fine folks break workin hard,89,0.117144133,0.000611995,0.000611995,0.020732583,0.043891548,0.000611995,0.263012497,0.000611995,0.467221525,0.000611995,0.000611995,0.000611995,0.024363813,0.000611995,0.000611995,0.020587918,0.468211849,0.791913443,0.065460909,0.001022267,0.558944765,0.895892644,obscene,0.014285714
54208,the magpie salute,in here,2019,blues,waltz night bring inside landscape know beautiful close leave dream will pretty blue circle sound bird wind rain sound hear paint picture inside reveal pain highs reach dance fall winter spring sense reach nature abound turnkey home shin reflect pond lay shore float bring paint picture inside reveal pain highs reach reach burden perceive burden world open wide world inside space outside slip deep inside paint picture inside reveal pain highs reach reach,73,0.000923361,0.000923361,0.000923361,0.000923361,0.000923361,0.000923361,0.000923361,0.000923361,0.000923361,0.165427101,0.000923361,0.449604233,0.000923361,0.061082316,0.310035934,0.000923361,0.347990902,0.842448017,0.0014247,0,0.519785655,0.919917419,sadness,0.014285714
54211,tedeschi trucks band,hard case,2019,blues,learn lose guess hold candle singers blue hard refuse witness lord stand accuse business loose hard refuse hard hard hard hard hard refuse hard hard choose live love hard refuse hard refuse learn lose guess hold candle singers blue hard refuse lord come climb concertina come bruise hard refuse hard hard hard hard hard refuse hard hard choose live love hard refuse yeah hard refuse hard refuse witness hard live blue hard refuse give hard refuse,76,0.000956938,0.000956938,0.300249897,0.000956938,0.019527731,0.502873199,0.072171123,0.000956938,0.000956938,0.072613249,0.000956938,0.000956938,0.000956938,0.000956938,0.000956938,0.000956938,0.528863858,0.706766146,0.251003264,0,0.500206101,0.759752257,world/life,0.014285714
54213,welshly arms,learn to let go,2019,blues,head yeah head head shake hand world changin knees beggin forget keep pound head free soul learn ohoh lose control throw hand learn ohoh good goodbyes hello throw hand learn millions reason million little piece yeah skin shed tire tire hold tight tire tire tryna alright alright forget keep pound head free soul learn ohoh lose control throw hand learn ohoh good goodbyes hello throw hand learn learn learn tire head tire leave teach breathe free free free free free soul till learn ohoh good goodbyes hello throw hand learn learn learn learn,93,0.000657895,0.383933658,0.273923333,0.000657895,0.035608572,0.015635506,0.045243469,0.000657895,0.024634418,0.000657895,0.000657895,0.000657895,0.158487737,0.018035862,0.000657895,0.037918499,0.473627207,0.793246673,0.006073299,0,0.4641385,0.848844128,violence,0.014285714
54215,reignwolf,over & over,2019,blues,animals woods stick outside look analyze note criticize hear voice scream stick inside lose maze waterfalls push pull waterfalls push pull learn learn cheat razor blades hard hear voice scream try punch like taste read lips head pretend like know say animals battlefields desert disappear like wheel face fear face tear long come undo ocean care know lick bone bleed brain make difference sleep walkin sleep talkin mmmmm sleep walkin sleep talkin sleep walkin sleep talkin,76,0.000892061,0.566674056,0.000892061,0.028195072,0.000892061,0.000892061,0.000892061,0.115332397,0.17331523,0.000892061,0.000892061,0.000892061,0.000892061,0.068081175,0.000892061,0.000892061,0.44871656,0.725559572,0.016966885,0.000290486,0.06440643,0.861857548,violence,0.014285714
54216,cage the elephant,what i'm becoming,2019,blues,slowly drift floor escape mind feel like move stick take time window sparrow spare room tie place tell sorry want mean hurt mean sorry catch walkin wall take picture frame waste time stranger basement table pavement tie place leave sorry want mean hurt mean sorry mean hurt mean mean hurt mean hurt sorry want mean hurt mean sorry,58,0.000974659,0.000974659,0.000974659,0.038547539,0.000974659,0.000974659,0.000974659,0.462833653,0.000974659,0.000974659,0.120815206,0.000974659,0.000974659,0.000974659,0.31910877,0.000974659,0.55052529,0.781529626,0.003673698,0.002783401,0.201360264,0.472455997,sadness,0.014285714
54217,cage the elephant,the war is over,2019,blues,young need bruise break shatter safe halfsmile lay shadow hold world hand inside poor scream understand run hide point live live feel like die build wall tear hide heart inside manmade house build wall build side come wise say young like prodigal safe halfsmile hidin shadow tell right tell cause say build wall tear hide heart inside manmade house build wall build side time stand long feel know follow follow build wall tear hide heart inside manmade house build wall build side,82,0.00075188,0.561986876,0.030704867,0.03192512,0.00075188,0.00075188,0.00075188,0.068848026,0.00075188,0.00075188,0.00075188,0.00075188,0.05150501,0.00075188,0.245255664,0.00075188,0.512617784,0.821680384,0.019276124,0,0.509480627,0.919917419,violence,0.014285714
54219,the raconteurs,don't bother me,2019,blues,bother bother bother bother hide agenda bother bother ruthless rule bender bother bother surface duplicity bother bother bother bother look mirror bother bother biggest admirer bother bother click swipe bother bother grope grip bother bother yeah lack empathy bother bother fake apologies bother bother political science bother bother stupid island alliance bother bother squat place bother bother grin face bother bother fake punk jacket liar bother bother easy target easy tiger bother bother yeah yeah yeah yeah yeah yeah yeah side fence bother malicious compliance bother surplus apathy bother rule bother,91,0.002631579,0.002631579,0.002631579,0.002631579,0.402631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.454380304,0.002631579,0.247265244,0.698484732,0.001886548,0.000541498,0.389942292,0.906903999,sadness,0.014285714
54220,des rocs,dead ringer,2019,blues,hold cigarette burn baby dead ringer sick look amaze voice night come like cool summer rain know hangin stay stay stay face night look like television saint name bright light lady hand trigger point dead ringer hold cigarette burn baby dead ringer sick look amaze hold cigarette burn baby dead ringer sick look amaze reflection time worst game nothin like shake life stick race race race race race hell catch little break smile fittin pain pain pain pain pain lady hand trigger point dead ringer hold cigarette burn baby dead ringer sick look amaze hold cigarette burn baby dead ringer sick look amaze yeah yeah think hurt yeah yeah dead ringer mean yeah yeah think hurt yeah yeah dead ringer mean hold cigarette burn baby dead ringer sick look amaze hold cigarette burn baby dead ringer sick look amaze dead ringer sick,142,0.097930472,0.42800323,0.000482859,0.022965889,0.075730115,0.009265987,0.067449228,0.000482859,0.018059859,0.000482859,0.000482859,0.081038433,0.0094667,0.097479762,0.088747458,0.000482859,0.548359147,0.821167602,0.03785044,0,0.362118714,0.900897806,violence,0.014285714
54222,reignwolf,black and red,2019,blues,black head wrong twist fate bear wait welcome black wrong break skin come alive hang cause long right lay settle settle know hang cause long right know hang tight cause long right,32,0.001644737,0.381567163,0.001644737,0.349753303,0.001644737,0.001644737,0.001644737,0.242363744,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.331744828,0.788657283,0.000717872,0.045445344,0.440436933,0.921919483,violence,0.014285714
54227,des rocs,outta my mind,2019,blues,hell harder flow like blood look alive turn skin bone please know perfect role lookit arrive lookit arrive mind mind mind mind mind mind mind mind mind mind mind mind feel drain swirl nothin gulp grab wire bomb baby damage grind swell command ready band lookit arrive lookit arrive mind mind mind mind mind mind mind mind mind mind mind mind mind mind mind mind yeah mind mind mind yeah mind mind mind mind mind mind mind mind mind mind mind,81,0.017710584,0.10971103,0.000835422,0.706535613,0.03335835,0.000835422,0.000835422,0.000835422,0.073187514,0.000835422,0.000835422,0.000835422,0.000835422,0.048636423,0.000835422,0.000835422,0.567854435,0.809219804,0.014858449,0,0.542456719,0.841836902,night/time,0.014285714
54228,gary clark jr.,gotta get into something,2019,blues,smoke time cool want city gonna sleep gotta sleep gotta sleep gotta sleep gotta whoa whoa wanna shots whoa drink drink meet eastside eastside cause need need sleep gotta sleep gotta sleep gotta sleep gotta whoa whoa whoa whoa go home time floor go home time floor sleep gotta sleep gotta sleep gotta sleep gotta sleep gotta sleep gotta sleep gotta sleep gotta whoa sleep gotta sleep gotta sleep gotta sleep gotta whoa whoa,74,0.000730994,0.000730994,0.000730994,0.324496134,0.185596039,0.000730994,0.000730994,0.000730994,0.000730994,0.000730994,0.156153373,0.000730994,0.000730994,0.000730994,0.000730994,0.000730994,0.385898408,0.852780555,2.63E-05,0.172064777,0.433223413,0.960959742,night/time,0.014285714
