,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
63121,uneven structure,innocent,2019,jazz,black stare point fill trample shiver innocence lock deep sleep long time chain ramshackle ship touch dream want blond curl fall face laugh lose nowadays gloom tear run time crevices think away promise hero power happiness touch dream want leave world forget leave code beloved brothersforgive go astray walk look long laugh laugh feel special scent innocence feel taste sweet late afternoon bring worst best compare laughter begin sense,69,0.001052632,0.103754771,0.200791829,0.09696453,0.001052632,0.001052632,0.079091476,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.029737228,0.001052632,0.334589424,0.038007628,0.490956352,0.667282004,0.001163656,9.68E-05,0.31780709,0.687677933,sadness,0.014285714
63125,juju rogers,babylon,2019,jazz,feel like negus know feel like negus know flex bruh bouta exodus stack mula feel like negus know feel like negus know stay depress regular game plan ready bruh home die night like homerun free folks need meet step step steppin outta babylon step step steppin outta babylon step step steppin outta babylon step step steppin outta babylon spiritual spiritual spiritual effect perfect heck knucklehead mirror believe believe stories miracles biblical love guess little cynical like sinner cause damn criminal finna shit lock prison like freedumb homies facts live berlin sinful berlin babylon feel like need come leader need free maybe painful niggas change berlin babylon feel like need come leader need free chain leach type shine rhyme like come east,121,0.037103572,0.00074129,0.089256144,0.00074129,0.057768223,0.02518175,0.018256752,0.047558188,0.345344753,0.00074129,0.00074129,0.032543832,0.063454727,0.140496107,0.00074129,0.073190013,0.64583559,0.704535549,0.008854427,0,0.549670239,0.576563352,obscene,0.014285714
63126,groove armada,i'll be searching (for you),2019,jazz,scientifically fascinate run circle run circle end tragically stick stick time unlike glide free linear like dirt paw like grave teeth play dead teeth play dead teeth play dead teeth play dead bark bite dumb little bitch,37,0.002105263,0.479460681,0.002105263,0.002105264,0.002105263,0.042666035,0.002105263,0.002105263,0.404174126,0.002105263,0.002105263,0.002105263,0.042120209,0.002105263,0.002105263,0.002105263,0.602512726,0.748070661,0.006173701,4.16E-05,0.342539159,0.801795612,violence,0.014285714
63127,george duke,"the morning, you & love",2019,jazz,morning morning worry morning come,5,0.190636961,0.00877193,0.00877193,0.00877193,0.00877193,0.151703069,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.517309092,0.515866999,0.453042074,0.222890786,9.49E-05,0.327081616,0.355335222,feelings,0.014285714
63128,tia ray,trust myself (feat. gallant),2019,jazz,bake bone strip clean fangs sparkle gleam claw drip freshly shed blood corpses mass fall moon rise darkest nights surprise distance howl beneath earth lurk foul body rise grind deafen ears hear sound dead free evil reings supreme gather demon clans light moon bake bone strip clean fangs sparkle gleam claw drip freshly shed blood corpses mass fall moon rise darkest nights surprise distance howl beneath earth lurk foul feast flesh live dead time mean dread gaze eye decay humanity fall toll,82,0.001422475,0.526035523,0.001422475,0.03407083,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.364022056,0.054534463,0.001422475,0.001422475,0.001422475,0.410809054,0.665871856,0.503011549,0,0.468260511,0.402383738,violence,0.014285714
63130,thank you scientist,terraformer,2019,jazz,rip piece tear apart leave soon wonder years apart know inside mind fuck hurricane lately feel moments share oldest friend hold wonder wonder go brightest mean vamanos vamanos face face face stranger world eye open madness someday inevitable rush days klinger pave inside mind fuck hurricane lately feel moments share oldest friend hold wonder wonder go brightest mean vamanos vamanos face face face sweep stare reside pain time speak tell know speak woah take time know take time slow decay visions youth time change wonder soon wonder soon wonder wonder go brightest mean vamanos vamanos face face,97,0.00075188,0.00075188,0.128446769,0.064526793,0.00075188,0.00075188,0.00075188,0.325360998,0.039187919,0.00075188,0.00075188,0.00075188,0.00075188,0.00075188,0.382395039,0.050308046,0.266760533,0.839730277,0.020882551,0.002004049,0.372423743,0.978978322,sadness,0.014285714
63132,thank you scientist,life of vermin,2019,jazz,sidewinder fool liar goon aware forth truth follow divide conquer backslider time taste defeat backslider face money evil think people pile gold number counterfeit hate spit high inside tower watch world burn feet bury head deep grind deep grind better understand life vermin fail notice lose touch look scar afraid laws order coward time taste defeat coward face pile gold number counterfeit hate spit high inside tower watch world burn feet perfect close heart tire damn right thing obedient subordinate fight live bastards crack smile squeeze blue whisper fear ears ears zombie mindless undead army rise crazy spirit leave inside beast hide crazy surrender battle battle crazy spirit leave inside beast hide crazy surrender battle battle perfect close heart tire damn right thing obedient subordinate fight live bastards crack smile squeeze blue whisper fear ears ears zombie mindless undead army rise,141,0.000591366,0.389834904,0.068922196,0.035144762,0.000591366,0.000591366,0.000591366,0.000591366,0.054640943,0.02912952,0.000591366,0.131896779,0.05966057,0.070117315,0.111577116,0.000591366,0.389147623,0.840217419,0.007669686,0.272267206,0.486809563,0.958957677,violence,0.014285714
63134,gramatik,puff your cares away,2019,jazz,tell smoke ring blow night circle blue white care away away night care away away blow blow silky little ring smoke ring,22,0.002392345,0.002392345,0.002392345,0.002392345,0.002392344,0.054438164,0.002392345,0.064960588,0.110930996,0.34231748,0.002392345,0.218044415,0.002392345,0.002392345,0.178207877,0.002392344,0.514783927,0.797810425,0.002810244,0.025506073,0.470321517,0.813807999,music,0.014285714
63136,reel people,i need your lovin',2019,jazz,hold hold gonna alright gonna fight hold hold go alright go flight tell hold hold world world hold go alright go light things like hold,25,0.002105263,0.035716048,0.07554962,0.002105263,0.002105263,0.002105263,0.341588626,0.002105263,0.002105263,0.002105263,0.002105263,0.046316306,0.002105263,0.223649279,0.002105263,0.161143878,0.78880104,0.715175756,0.01847291,0.012449393,0.307502061,0.673663482,romantic,0.014285714
63137,thank you scientist,geronimo,2019,jazz,peace worst time dedicate moment cross world try fee hate inside prey fear satisfy tame universe deal commotion know wave ocean take need understand defenseless geronimo bone need ready forward stride leave finally start heal longer need numb pain forget think hopeless remember room grow outside wall surround want impossible logical reverse gravity make heights see gratify need comprehend force feel see world beauty eye gratify clearly time life season spend solitude spend solitude poison pump heart vein heart vein lose foot walk tightrope walk tightrope seek balance come believe know time reverse gravity make heights see gratify need comprehend force feel see world beauty eye gratify clearly time clearly time clearly time life,114,0.00074129,0.123172008,0.408148993,0.072051077,0.063638602,0.00074129,0.00074129,0.00074129,0.00074129,0.00074129,0.00074129,0.081216435,0.00074129,0.00074129,0.227660697,0.00074129,0.32632947,0.804297105,0.010440774,0.082186235,0.174567189,0.908906064,world/life,0.014285714
63138,devaloop,lies,2019,jazz,money lie money lie money lie money lie develop ways sell shit money lie money lie money lie money lie develop ways sell shit develop ways sell shit money lie money lie,32,0.001754386,0.363463777,0.079597217,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.52886883,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.743312033,0.624669897,0.400601808,0.895748988,0.405399835,0.284261931,obscene,0.014285714
63139,vera lynn,besame mucho (kiss me),2019,jazz,feel blue dream dream world lovely true faintly dream true wonderful world care long world turn faintly dream true wonderful world care long world turn know place peace mind know place peace mind,33,0.001754386,0.001754386,0.668452419,0.090971911,0.001754386,0.001754386,0.066513876,0.081948864,0.001754386,0.040236655,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.029069257,0.218022311,0.587006128,0.823292995,4.97E-06,0.174567189,0.248224769,world/life,0.014285714
63141,rick braun,come with me,2019,jazz,rico world brainin brainin shawty steady brainin sippin lean girl constantly brainin brainin brainin shawty steady brainin smokin dopey dope thotianna brainin smoke dopey dope thotianna drain thotiannas brain thotiannas brain block yeah nigga lame tell shawty hold explain niggas yeah plain okay come come hang time know foreign switch lanes yeah block time thang come play game grind outta bitch thang bitch ball like lottery ball like fuck lottery money hang know live life luxury bank roll hang like bankery shawty wanna fuck swallow fuckery smoke dopey dope shit look like broccoli niggas block cause property,97,0.000993049,0.000993049,0.069614478,0.000993049,0.061101721,0.000993049,0.000993049,0.000993049,0.785632527,0.000993049,0.000993049,0.000993049,0.000993049,0.068755543,0.000993049,0.000993049,0.613343442,0.66169269,0.477911122,0.83097166,0.614591921,0.459442577,obscene,0.014285714
63142,rick braun,family,2019,jazz,rapper everybody know father husband know mean leave shit outside barbarian step block shots sket squeeze punk bastard style wild cazal glass brownsville brooklyn bust wild ratchet insane brain luminosity game change entertain slang atrocity probably best ungodly beat body stretch friend fofo fold fuckers suckers master slay heater ratchet clap inactive gang leader step lady slap earn decept concern conserve understand spit shit bitch boot camp champion rapper wack shout song shut fuck bar beloved sauer cigars cupboard roll calamity hard puncher family arch bunker play songs parade guy like days,92,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.098387816,0.575741798,0.069895613,0.201598806,0.001253133,0.036832106,0.001253133,0.001253133,0.001253133,0.637171017,0.582544932,0.768072056,0.958502024,0.120981039,0.414396125,obscene,0.014285714
63144,rick braun,around the corner,2019,jazz,walk quietly sound run feet turn corner fight street kid wanna good time wanna stick know care fight cause long fight streets look solutions rack brain matter gonna change wankers hand hand leaflets care better come near fight streets walk quietly sound run feet turn corner fight street kid wanna good time wanna stick know care fight cause long fight streets fight streets fight streets fight streets,67,0.000848896,0.432932537,0.000848896,0.073570291,0.000848896,0.000848896,0.000848896,0.160347494,0.000848896,0.000848896,0.210436845,0.000848896,0.000848896,0.000848896,0.000848896,0.023009612,0.656666306,0.750070507,0.011846397,0.477732794,0.903132729,0.727719224,violence,0.014285714
63153,jordan rakei,you & me,2019,jazz,hop good look hop real change come pray lose cause tell welcome ask real thing short tell memories fade lose control fantasy projection anticipate memory hand lead place final time time come time come talk years frustration like welcome tell better lose control fantasy projection anticipate memory hand lead place final time time come time come time come time come time come time come,64,0.155152869,0.000974659,0.418289963,0.134104272,0.000974659,0.000974659,0.000974659,0.14426717,0.000974659,0.000974659,0.000974659,0.000974659,0.000974659,0.000974659,0.000974659,0.057153271,0.70757067,0.692946696,0.30722822,0.000897773,0.301319044,0.511496255,world/life,0.014285714
63156,taylor mcferrin,i would still,2019,jazz,call time come meet picture life know easy feel free want need know wouldn change life realize need understand understand need life life give time grow,26,0.001949318,0.001949318,0.535982064,0.001949318,0.071914382,0.001949318,0.001949318,0.244089685,0.001949318,0.001949318,0.001949318,0.001949318,0.064648548,0.001949318,0.001949318,0.028575628,0.316581826,0.68635746,0.147589506,0.000227733,0.135408079,0.65063974,world/life,0.014285714
63159,leaf beach,outdoors,2019,jazz,piss comin callin imposters watch fall second stall strikin like viper barkin like woahoh see rough deal ace basics bluff woahoh deal waist face come hell road long remember standin outside lookin window window cold rain sleet hail snow workin like slave little gold time bitch minute pussies talkin shit say lookin barrel click bang motherfuckers come brothers come suckers like bang cousins rifle dozens ammo bucket truck stick piss comin callin imposters watch fall second stall strikin like viper barkin like woahoh see rough deal ace basics bluff woahoh deal waist face come hell road long see highest highs felt lowest low cold rain sleet hail snow better think gonna door comin throat scope bustin shots woahohoh smoke like boys cypress fuckers write tryna kill forget pills step feel leave hook grill piss comin callin imposters watch fall second stall strikin like viper barkin like woahoh see rough deal ace basics bluff woahoh deal waist face come,158,0.000604961,0.062309766,0.000604961,0.03351361,0.000604961,0.000604961,0.000604961,0.000604961,0.478992421,0.022685578,0.275970447,0.000604961,0.000604961,0.000604961,0.083319263,0.000604961,0.772554966,0.660410738,0.037147628,0.860323887,0.703215169,0.276253673,obscene,0.014285714
63165,esperanza spalding,touch in mine (fingers),2019,jazz,touch surface feel spark tenderness touch touch touch touch touch touch touch touch touch touch touch touch vibrational current fingertip unseen dip subtle hand flow neural connection sing touch touch touch touch touch touch touch touch touch touch touch follow blind fingertips feel roam lips unwrap delicacy fold silence touch touch touch touch touch touch touch touch touch touch touch touch vibrational current fingertip unseen dip subtle hand flow neural connection sing,72,0.001074114,0.065098605,0.001074114,0.001074114,0.001074114,0.001074114,0.793170846,0.001074114,0.001074114,0.04189044,0.001074114,0.001074114,0.001074114,0.001074114,0.001074114,0.042893507,0.408642911,0.637515063,0.53012001,0.214574899,0.165292663,0.412394061,romantic,0.014285714
63167,taylor mcferrin,so cold in the summer,2019,jazz,say reason fell love walk float free fall hold free fall hold hold hold hold hold cold cold summer know hold hold tell ways want believe want believe hold know fall hold barely hold hold say reason fell love walk float free fall hold free fall hold,47,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.391259512,0.170844566,0.001119821,0.001119821,0.001119821,0.084268538,0.087787041,0.001119821,0.211446683,0.001119821,0.691324597,0.662308028,0.685742656,0.293522267,0.071929101,0.461444642,romantic,0.014285714
63170,parov stelar,snake charmer,2019,jazz,hear music away party night walk city streets bump blow whistle everyday hear time change look eye think hypnotize feel dance time play put trance black mamba lady slowly come hide basket music stop mister snake charmer play flute crawl play tune snake charmer play flute crawl play tune snake charmer play flute crawl play tune snake charmer snake tattoo tell want want think hypnotize feel dance time play put trance black mamba lady slowly come hide basket music stop dance kill venom think escape tongue swallow piece completely numb look charmer play song mister snake charmer play flute crawl play tune snake charmer play flute crawl play tune snake charmer play flute crawl play tune snake charmer snake tattoo tell want want want mister snake charmer play flute crawl play tune snake charmer snake tattoo tell want want,139,0.035056209,0.200180537,0.000591366,0.0537833,0.000591366,0.000591366,0.000591366,0.097405477,0.020145481,0.36158069,0.000591366,0.075535027,0.000591366,0.000591366,0.030453498,0.015945954,0.896025127,0.820577904,0.425702235,0,0.928895301,0.841836902,music,0.014285714
63171,taylor mcferrin,i can't give your time back,2019,jazz,trick believe hold want see feel leave baby leave end cheat leave cold game tell answer know leave baby leave time leave leave time leave leave,26,0.094447991,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.307093989,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.538311217,0.002105263,0.35990469,0.683793554,0.117468993,0.402834008,0.173536686,0.519504513,sadness,0.014285714
63174,mujo,nostalgia,2019,jazz,ladies hoooo hoe haha grind block shine hold hold nigga show know roll pour grind block shine second minute nigga pay visit close dutch cause reefer stopp see couple kid rebelious actin wild deep lunchtable freestyling cause ruckus ignorant mothafuckas butter jelly lunch ahhhhhh nigga days job baby important things basketball ladies friday night game blazin nostalgia hittin time nothin faze couldn stay ways guess miss days time play family nigga like grind block shine hold hold nigga show know roll powed grind block shine second minute nigga pay visit close dutch cause reefer,94,0.017170508,0.000809717,0.081570437,0.039420216,0.000809717,0.000809717,0.068760772,0.000809717,0.607504828,0.000809717,0.000809717,0.147021634,0.000809717,0.000809717,0.000809717,0.000809717,0.557023719,0.554111222,0.853413507,0.934210526,0.754740313,0.119091607,obscene,0.014285714
63175,digitalluc,rethymno,2019,jazz,hearts sound throw fear grind hold serenade song play night turn hold cause need somebody near heart get weak somebody watch tire sleep sing sweet lullaby sound voice thing need sing sweet lullaby fall sound sweet cause need song sing feel strong need sing sweet lullaby need sound sweet sing sing need sound sweet sing cause forever bind shout hold journey heal scar saviour hold cause need somebody near heart get weak somebody watch tire sleep sing sweet lullaby sound voice thing need sing sweet lullaby fall sound sweet sing sleep need heart stop beat sing sleep need heart stop beat sing sleep need sing sing sing sing sweet lullaby sound voice thing need sing sweet lullaby fall sound sweet cause need song sing feel strong need sing sweet lullaby need sound sweet sing,134,0.000424448,0.089546835,0.000424448,0.000424448,0.135781617,0.000424448,0.150588394,0.000424448,0.000424448,0.373538751,0.000424448,0.000424448,0.000424448,0.000424448,0.144631019,0.069249385,0.733564389,0.534010204,0.29015993,0.899797571,0.456924979,0.320299092,music,0.014285714
63176,ødyssee,summer delight,2019,jazz,face rise face rise streets crawl deadly omen outside world break breathe heart choke need cure life choose pain bless disguise feel cut cut like knife pain pain bless disguise feel cut cut like knife face rise gonna quit angels fall break wing learn face rise face rise earth shake city burn feel like tide turn hurt warn lightning strike heart storm rain bless disguise flood come drown lie pain rain bless disguise flood come drown lie face rise gonna quit angels fall break wing learn face rise face rise throw come alive burn flame burn wide awake life feel walk flame wwwwalking flame wwwwalking flame face rise gonna quit angels fall break wing learn face rise pain pain bless disguise face rise pain pain bless disguise face rise,129,0.000491884,0.109867711,0.058510994,0.000491884,0.000491884,0.000491884,0.000491884,0.000491884,0.000491884,0.000491884,0.000491884,0.359969554,0.084873591,0.000491884,0.329567855,0.000491884,0.682660024,0.745173448,0.573292744,0.812753036,0.197238252,0.421403351,sadness,0.014285714
63183,jordan rakei,mind’s eye,2019,jazz,voice head whisper sing sleep dream right catch rain drench memory pain soak sour taste better play mind wide open awaken beast meadow playful hop doorway soul come root cause producer applause mention fault effort need grab inner resource certainly blind force let world take course supersede play mind wide open awaken beast meadow playful hop doorway soul play mind wide open awaken beast meadow playful hop doorway soul brain trap magical maze feel hopelessness face mess brain trap magical maze feel hopelessness face mess play mind wide open awaken beast meadow playful hop doorway soul play mind wide open awaken beast meadow playful hop doorway soul mind mind mind mind mind mind mind mind,115,0.000773994,0.232580731,0.059716765,0.210145769,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.095284263,0.000773994,0.000773994,0.000773994,0.000773994,0.391436558,0.000773994,0.458464204,0.651180678,0.452810696,0.002945344,0.143652102,0.534519997,sadness,0.014285714
63185,emancipator,the bridge,2019,jazz,flourish hatred alive breathe spit grave face lyin floor stop scream catch breath lungs smoken promise break liver drunken deviant fuck cheaters traitors stab leave scar time borrow grind misogony empathy agony simpathy democracy make apathy violently drown bridge emancipate hatred cult maded crush hop open necromonicon name tie rope neck tongue count spirit break bone saint catacombs inside rivers blood wrists earth plan stop matter blood deviant move give liberty cocksuckin politicans religions legion stupid childrens crown crown fuck crown soul cost like babylon sell devil cost loneless constant constant hate breakout sleeve blood deal make fade maniacs scar freak smell flesh fresh blood knives wave panic attack slave chain punks fuckin scum come riot right heart like rogue crawl leave blood innocent magic circle come wrong hear chain break see officer break bone slave misfit suck dicks cults culture sickness monument regime wickness wicked moment like silent anymore sick ollies right innominate grave,155,0.000683527,0.541327203,0.000683527,0.050614943,0.000683527,0.000683527,0.000683527,0.000683527,0.104285919,0.000683527,0.000683527,0.027835099,0.048101557,0.000683527,0.165206862,0.000683527,0.708653742,0.656718714,0.214858649,0.792510121,0.430131904,0.399380641,violence,0.014285714
63189,alfa mist,door,2019,jazz,somthing corner hide beneath sunkissed sway tree vines look like braid moonlight light cars outside place vacant tonight turn thandle inside surprise fate open door hold reach hold reason doubt guide hideout thread lifeline drown light rest vacant early hours turn handle surprise fate open door hold reach hold fate open door hold reach hold hold hold hold,58,0.001144165,0.320927015,0.001144165,0.0353761,0.001144165,0.001144165,0.205050408,0.001144165,0.001144165,0.001144165,0.082349626,0.340278544,0.001144165,0.001144165,0.001144165,0.001144165,0.480125636,0.61620901,0.878513934,0.46659919,0.223000824,0.511496255,violence,0.014285714
63190,deeb,azalea,2019,jazz,feel free contribute ideas dress idea upboats ideas middleaged white malea eminemsdonald trumpa genius users want help black eye peas chainz iron chef azaleathe deevilassault batteryiron mitt romney pink hole punch angelaangela daemonumcowboys indiansman drakebarack obamathe fantastic human torch thingthe ghost ghost christmas future israeli soldier vader clintondonald trump,49,0.003759398,0.706246014,0.003759399,0.003759399,0.003759399,0.003759399,0.003759399,0.003759399,0.003759399,0.003759398,0.003759399,0.003759399,0.086782387,0.003759399,0.003759399,0.07539265,0.521282357,0.522934133,0.795180517,0.689271255,0.021743611,0.183157672,violence,0.014285714
63196,henace,at dizzy's,2019,jazz,catch night night dream light light home best dress try impress fight dark torture soul search heart follow follow light follow follow light follow follow light follow follow light follow follow light till home adventure run faster hand hand hold tight understand dark trouble mind spark follow follow light follow follow light follow follow light follow follow light follow follow light till home till home till home cause follow follow light follow follow,73,0.000762777,0.401956591,0.000762777,0.000762777,0.000762777,0.000762777,0.079423648,0.000762777,0.000762777,0.084804144,0.000762777,0.405588998,0.017547747,0.000762777,0.000762777,0.000762777,0.63933716,0.644411968,0.450802661,0.924089069,0.575432811,0.216191737,violence,0.014285714
63204,esperanza spalding,lest we forget (blood),2019,jazz,blood breathe fully submerge cells denser place like thighs nail secret stomach ache blood hum constant tone accompany incessant muscle pump vowel self blood steady lunge pendulums thread mute currents ferry round labyrinthian orbit fleshy underside atmospheric blood ignite engine core creation mystery spark burst beneath surface push time lapse bloom newly air blood outward inward bind central brain extremity different alike fauna inhale breath lest forget look leaf vein pattern fractal give oxygen cell blood thread part body grow blood pulse vast vein tip,85,0.002105263,0.695304934,0.207862643,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.063148211,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.514783927,0.604440684,0.932730856,0.255060729,0.208573784,0.277254705,violence,0.014285714
