,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
20060,blackbear,1 sided love,2019,pop,busy talk hear sayin high realize smile fakin overrate change heart breakin onesided onesided onesided time time time try work onesided onesided onesided notice perfect think idea real thing heart break busy talk hear sayin high realize smile fakin overrate change heart breakin missin change maybe change swear lettin lettin hard onesided onesided onesided notice perfect think idea real thing heart break busy talk hear sayin high realize smile fakin overrate changin heart breakin heart breakin heart breakin heart breakin heart breakin,82,0.001052632,0.001052632,0.16839699,0.001052632,0.001052632,0.001052632,0.001052632,0.266475949,0.217142419,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.332195167,0.001052632,0.565688292,0.713534856,0.236947025,0,0.267312448,0.420402319,sadness,0.014285714
20061,bryce vine,la la land,2019,pop,shit live canyon mansion yeah fresh school work focus fashion pretty girl time goals baby waste time california baby waste time california yeah house party wanna waste time baby waste time california baby waste time california california shit bear hamptons hear expensive damn famous insta pics bless think centerfold need money need baby waste time california baby waste time california california yeah house party wanna waste time baby waste time california baby waste time california california nigga fuck girl look like grass greener girl snake niggas game girl prank break right time right time throwin money stripper right vibe right vibe come alive night time night time say wanna fuck say likewise like like cilantro like cilantro like mouth like blanco like blanco city come fuck fuck want code iphone straight player straight player friends say fuck straight hatin straight hatin waste time cali wastin time cause meet ball player come right yeah coachella act like remember wanna waste time baby waste time california baby waste time california,168,0.119188316,0.000434972,0.018534349,0.350860229,0.04939045,0.000434972,0.000434972,0.000434972,0.270081659,0.000434972,0.049786765,0.000434972,0.010514376,0.090262079,0.000434972,0.000434972,0.719484458,0.794554265,0.29015993,0,0.511541632,0.512497287,night/time,0.014285714
20063,dj khaled,"you stay (feat. meek mill, j balvin, lil baby & jeremih)",2019,pop,people ready rocksteady people ready rocksteady moonlight dance moonlight hand hand lonely wait people ready rocksteady people ready rocksteady moonlight dance moonlight hold hand lonely wait people ready rocksteady people ready rocksteady people ready rocksteady people ready rocksteady come come rocksteady,41,0.001594896,0.001594896,0.001594896,0.369381043,0.001594896,0.001594896,0.078977454,0.001594896,0.001594896,0.001594896,0.001594896,0.231067147,0.296650911,0.001594896,0.001594896,0.001594896,0.451965775,0.769915135,0.031525132,0,0.209604287,0.630619094,night/time,0.014285714
20066,bazzi,humble beginnings,2019,pop,count band count digits die livin livin yeah pimp ride xzibit yeah yeah yeah humble beginnings outside detroit cold rigid catch catch slippin family home family missin family missin yeah livin good like gettin commission gettin commission yeah yeah feelin good feelin right stop smokin weed takin drag think pop whippin grand placetopace facin eviction like vision picture picture winnin floor smilin grinnin believe believe break breakin stayin believe believe break breakin countin band countin digits wasn bear wasn bear privilege lebanese blood bear ambitious bear ambitious pop tell want gotta yeah yeah yeah goin hard stayin like summer know blind hate like wonder fan brothers member camp send center keep goin like voice know destine know touch head conversations know discuss jump like seven years turn livin dream buy dream realizin nothin cause money buy designer shit wear scar damn money buy designer shit wear scar grateful wealth heart tell think start believe believe believe believe believe break breakin breakin breakin stayin believe yeah yeah believe believe believe break breakin believe,172,0.000442282,0.07843252,0.175447891,0.000442282,0.110380924,0.000442282,0.000442282,0.066824771,0.402485947,0.022379475,0.052970339,0.000442282,0.055564064,0.000442282,0.031091247,0.000442282,0.725982887,0.745711868,0.293171981,0,0.197238252,0.642631482,obscene,0.014285714
20067,bazzi,i.f.l.y.,2019,pop,baby look touchin slowly hold player send prayer holy naked girl summer lonely yeah hesitant spooky like skeleton intelligent bitch irrelevant ahah yeah line memories guess summer best chef recipe yeah better guess sayin guess sayin guess sayin fuckin guess sayin guess sayin guess sayin fuckin yeah better days rainy ones champion number yeah true guess sayin guess sayin guess sayin fuckin yeah chillin floor penthouse view mean thing cause money money spend bring best twin shoutout baby yeah yeah yeah write song sing need bail jail bring fail wing guess sayin guess sayin guess sayin fuckin guess sayin guess sayin guess sayin fuckin better days yeah yeah yeah rainy ones champion number yeah true guess sayin guess sayin guess sayin fuckin yeah baby yeah baby baby yeah baby yeah baby baby,132,0.1033838,0.000506073,0.000506073,0.000506073,0.17444568,0.000506073,0.000506073,0.198826797,0.398074173,0.103327988,0.000506073,0.015362616,0.000506073,0.000506073,0.000506073,0.000506073,0.812628615,0.790554573,0.380521466,0,0.54657873,0.519504513,obscene,0.014285714
20068,bazzi,fallin (feat. 6lack),2019,pop,hop pray feel pain save fear linger fall quicker look tell fine cause right feel like stick fade slowly fall faster yeah yeah fall faster yeah yeah days week sleep thoughts runnin deep control crashin know breakin crumb tryin drug takin control fuckin energy pullin holdin alternate reality reality hop pray feel pain save fear linger fall quicker look tell fine cause right feel like stick fade slowly fall faster fall faster need tree insecurity hold yeah feelin guess smoke blunt look pray want know gotta recenter actually yeah catch midair yeah start floatin hate choices hold grudge yeah hop pray feel pain save fear linger fall quicker look tell fine cause right feel like stick fade slowly fall faster fall faster,122,0.000578369,0.000578369,0.055895817,0.000578369,0.123158936,0.000578369,0.000578369,0.000578369,0.205448755,0.000578369,0.000578369,0.000578369,0.000578369,0.108767475,0.454709853,0.033389831,0.78230261,0.760479963,0.176706001,0,0.187963726,0.594581933,sadness,0.014285714
20069,bazzi,no way!,2019,pop,wraith high speed push pedal floor quit stall matter quit fuckin yeah yeah yeah yeah high school dream prize mean push pedal floor game hand bitch shit matter know things dream yeah life know fantasize bout live good fuck tens want hunnids yeah blue band comin yeah tell family finally safe wraith high speed high speed push pedal floor floor quit quit stall stall matter matter quit quit fuckin,69,0.000993049,0.000993049,0.173283826,0.000993049,0.137699084,0.000993049,0.000993049,0.000993049,0.561378306,0.023644166,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.653417091,0.808655744,0.174697967,0,0.343569662,0.709700643,obscene,0.014285714
20071,sia,"thunderclouds (feat. sia, diplo, and labrinth)",2019,pop,yeah yeah yeah damn suave feel good come live dirt road trailer live circle straight nerd fine keep call urkel grow hair worse sellin work flow hard time hard turf grow pain hurt tell grow spoil high school crew bruh play football everybody know month snack shack bruh tire school lunch athlete foot sellin sayin know work hard solo toleratin shit tell cold young straight south highway hood sell dope south cookout folks bounce like pogo glock whip floor board test pop gettin texts want think bread wanna cash want rappin move days ballin like mudiay stay street super crab super straight hoopin super late homies movies mane hard field claimin know groupie mane come city real dawg feel come come city real dawg feel come grindin know south ride pull sunday southside people know doin see minute hear yeah stay stay grindin,143,0.000565931,0.000565931,0.069105971,0.000565931,0.050898344,0.000565931,0.000565931,0.096548982,0.325651243,0.000565931,0.383796524,0.000565931,0.000565931,0.000565931,0.000565931,0.048685989,0.680493881,0.761710638,0.007729927,7.32E-05,0.479596043,0.714705805,obscene,0.014285714
20074,quality control,100 racks (offset feat. playboi carti),2019,pop,hunnit rack hunnits blow rack blow take dior dior book shoot fuck badge remember past pack house bando slap stack watch mouth hoe pass slap rack mouth rack slap slap bitch want man bout play band play bout play band come land bitch hand muhfucka dance muhfucka dance yeah livin go like go like kickin shit friends trend trend bitch benz dirty money cleanse cleanse diamonds jumpin invite friends friends type tens drip european drip diamonds lens hunnit rack hunnits blow rack blow take dior dior book shoot fuck badge remember past pack house bando slap stack mount hoe pass slap rack mouth niggas want money want clout stick couch grandma lookin proud kid worry bout drought baguettes teeth south mille wrist cost house double truck route straight mar valet trap guitar straight nawf losin mind think bitch blank hard paint perc bout faint swimmin shark tank best drown pint pour cloud shit stink hunnit rack hunnits blow rack blow take dior dior book shoot fuck badge remember past pack house bando slap stack watch mouth hoe pass slap rack mouth rack slap slap bitch want man bout play band play bout play band,194,0.000501253,0.031922505,0.000501253,0.000501253,0.010115155,0.000501253,0.000501253,0.000501253,0.572449325,0.086778285,0.238946048,0.017932031,0.000501253,0.000501253,0.000501253,0.000501253,0.950178707,0.837858626,0.060842431,0.001376518,0.350783182,0.632621159,obscene,0.014285714
20083,zayn,a whole new world (end title),2019,pop,world shin shimmer splendid tell princess heart decide open eye wonder wonder sideways magic carpet ride world fantastic point view tell dream world dazzle place know clear world world unbelievable sight indescribable feel soar tumble freewheel endless world dare close eye thousand things hold breath get better like shoot come world horizons pursue time spare share world world world fantastic point view tell dream world turn surprise horizons pursue moment redletter time spare time spare share world world world thrill wondrous place,82,0.000892061,0.030994042,0.556848276,0.000892061,0.000892061,0.000892061,0.063171457,0.117730603,0.000892061,0.000892061,0.031033763,0.18862507,0.000892061,0.000892061,0.000892061,0.000892061,0.260262103,0.704997052,0.057729978,0,0.083882935,0.414396125,world/life,0.014285714
20089,naomi scott,speechless (full),2019,pop,come wave mean away tide take swallow sand leave voice drown thunder start crumble shut silence quiet tremble know speechless cause breathe suffocate underestimate cause know speechless write stone rule word centuries unbend stay place better see hear story end cause start crumble come shut silence quiet tremble know speechless speechless break live unspoken cause know speechless lock cage break wing watch burn hear echo say silence wanna tremble know speechless speechless cause breathe suffocate underestimate cause know speechless know speechless speechless,82,0.000923361,0.37693693,0.000923361,0.000923361,0.000923361,0.000923361,0.000923361,0.36485897,0.000923361,0.000923361,0.000923361,0.079015802,0.000923361,0.000923361,0.145397457,0.000923361,0.446550417,0.718713945,0.468874969,0,0.212695796,0.489473545,violence,0.014285714
20090,bazzi,paradise,2019,pop,hand body grabbin enjoyin moment cause life fast lookin forward ignorin past time laugh lookin gettin like coin goodbye haters wishin year couldn tell life livin late nights city causin hell burn bitch grind tonight right right paradise shit feel like friday nights shit feel alive feel like paradise paradise paradise know drink pour swear love right come alive shit feel like paradise feelin head ceilin yeah energy turn nights memories yeah count band workin summer know bummer insecure people turn insecure lovers drink pour night begin level fuck promise hold yeah shit shit feel inside life time livin late nights city causin hell burn bitch grind tonight right right paradise shit feel like friday nights shit feel alive baby feel like paradise paradise paradise yeah know drink pour pour swear love love right come alive shit feel like paradise,140,0.015245337,0.079192095,0.097905683,0.12701203,0.038935266,0.000465766,0.06749814,0.000465766,0.359699741,0.000465766,0.074606326,0.050011345,0.000465766,0.000465766,0.000465766,0.085702142,0.847286906,0.753377945,0.08313161,0,0.584707337,0.644633546,obscene,0.014285714
20100,chance the rapper,the big day,2019,pop,believe luckiest alive right gonna survive crazy yeah survive think greatest life arrive survive crazy yeah survive crazy think greatest life arrive survive crazy yeah survive crazy think greatest life arrive survive crazy yeah survive fuck money shit fuck shit tell burn wanna fuck fuck fuck fuck fuck fuck yeah wanna drink fuck drink drink fuck shoot wanna shit hard lord think greatest life lord arrive survive crazy yeah survive simulation like molecule fold universe dust light maybe molecules body,80,0.000785546,0.167747571,0.125215049,0.000785546,0.094485867,0.035330028,0.000785546,0.046820719,0.372783912,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.641503303,0.727892726,0.322288476,0.039473684,0.822753504,0.640629417,obscene,0.014285714
20102,kehlani,feels,2019,pop,shit real contemplate bout feel hard think true want minute fall ceiling know right start limit catch feel baby feel know know know real feel feel know know know real feel take hard shit learn break stop baby matter see past impact grow baby slip away drift away waste waste straight straight face contemplate yeah contemplate baby want minute fall ceiling yeah know right start limit catch feel baby feel know know know real real feel feel feel know know know real feel feel feel feel feel feel feel feel feel feel feel know know know real real feel feel know know know real know real feel feel,108,0.058210066,0.000521105,0.000521105,0.038079851,0.021749256,0.000521105,0.000521105,0.312155491,0.091052027,0.000521105,0.000521105,0.000521105,0.000521105,0.000521105,0.123839142,0.348660911,0.3328279,0.799425685,0.260039418,4.15E-05,0.368301731,0.609597417,feelings,0.014285714
20103,labrinth,mount everest,2019,pop,mount everest shit mount everest shit cause world world burj dubai shit touch shit cause world world eeehhh woop woop woop wooo woop woop woop screech sweet sweet tell burn house build tell burn twice tell money know tell pick phone time tell alibi tell thing feel like need need need need need need save sweet sweet outro mount everest shit,61,0.00122399,0.00122399,0.1517207,0.00122399,0.119324682,0.00122399,0.124672687,0.227648192,0.301444146,0.00122399,0.00122399,0.05927772,0.00122399,0.00122399,0.00122399,0.00122399,0.431387415,0.727405584,0.232930957,0.076315789,0.420857378,0.426408512,obscene,0.014285714
20106,bon iver,naeem,2019,pop,hear caste fall bass boat concrete slow concrete slow sideline bigger dash have toke berry come hear hear hear hear hear cry hear hear cry hear hear cry hear hear cry hear hear hear occupy long form mind kid bigger climb bastion pasture angry long angry long burn stand mattress laul laul patch hear hear hear hear hear cry hear hear cry hear hear hear hear cry hear cry hear hear hear hear cry hear hear hear hear hear cry hear gonna happen look away pontificate head tell pass tell young mastodons tell feel suddenly paths mama class mama long long hear hear cry hear hear cry cry hear hear cry cry cry,113,0.000598086,0.000598086,0.000598086,0.000598086,0.000598086,0.029680717,0.000598086,0.057335879,0.000598086,0.591445736,0.000598086,0.000598086,0.033655497,0.000598086,0.231058012,0.000598086,0.333910972,0.648719329,0.807228722,0.028238866,0.144682605,0.408389932,music,0.014285714
20108,chance the rapper,let's go on the run,2019,pop,lovely sister come home mister plan kiss plan time road place greaseproof meepmeep feel like road runner feet loose superman hide cheap suit sittin waitin wanna leave swear gotta away meet water sand go leave accord plan gotta wagon bend break boyfriend people wanna know say wanna know break heart like know personality think like feel like wanna away doodoo doodoo doodoodoodoo wanna away check check check chcheck baby dippin tell whippin beat traffic whippin niggas lame think different extra advice listen baby deeper iceberg pass open pippen house giant pair timbs kick folks outta talkin unbothered unbothered farther farther farther away yeah lovely sister come home mister plan kiss plan time road place hyperventilate lyric cool like lemonade aluminum foil dinner plate matcha lattes gettin late mattress inflate walk like zombie assimilate humans simulate go close light drape come kimmel late tryna shoe cannon wear rental skate piss like urinal cake ready finna long ride home like limo date roll window hard window break toss demo tape,168,0.042182053,0.000491884,0.000491884,0.033585941,0.010343417,0.025048693,0.044978831,0.000491884,0.30930014,0.000491884,0.27574385,0.000491884,0.000491884,0.000491884,0.146642604,0.000491884,0.80288097,0.77086378,0.100400703,0,0.688788129,0.701692385,obscene,0.014285714
20110,jonas brothers,don't throw it away,2019,pop,picture frame pack things help week get like cause know think better sayin need space baby work throw away time little time think throw away fine forget think throw away mind messin head instead walkin away break know throw away save word late know hurt okay open time eye sleep tonight cause know think better sayin need space baby work throw away time little time think throw away fine forget think throw away mind messin head instead walkin away break know throw away timetime time throw away timetime throw away yeah timetime time throw away yeah timetime throw away throw away time little time think throw away fine forget think throw away mind messin head instead walkin away break know throw away time little time think throw away fine forget think throw away mind messin head instead walkin away break know throw away,143,0.017161722,0.000389864,0.000389864,0.163454208,0.024244168,0.048896894,0.000389864,0.13623468,0.13808824,0.000389864,0.000389864,0.000389864,0.000389864,0.000389864,0.467241726,0.000389864,0.724899816,0.783914058,0.024597414,0,0.730008244,0.858854451,sadness,0.014285714
20111,jonas brothers,strangers,2019,pop,come look excuse away beautiful like drive closer step pull right time stand feel start touch imagine yeah right give lightning strike know right look eye say surprise strangers strangers tonight different life feel right time strangers strangers tonight strangers strangers strangers strangers strangers tonight strangers strangers strangers strangers strangers tonight like lips familiar ways explain heart know miss hold like pull right time stand feel start touch imagine yeah right give lightning strike know right look eye say surprise strangers strangers tonight different life feel right time strangers strangers tonight strangers strangers strangers strangers strangers tonight strangers strangers strangers strangers strangers tonight come look excuse away beautiful like drive closer step pull right lightning strike know right look eye say surprise strangers strangers tonight different life feel right time strangers strangers tonight strangers strangers strangers strangers strangers tonight strangers strangers strangers strangers strangers tonight,145,0.000548246,0.11877715,0.091950831,0.347684447,0.024154401,0.000548246,0.041862077,0.106291408,0.000548246,0.000548246,0.000548246,0.000548246,0.000548246,0.160229398,0.057674328,0.045893504,0.576519008,0.788785478,0.031324329,0,0.566158285,0.842837934,night/time,0.014285714
20112,quality control,dead man walking,2019,pop,buddha bless beat bitch motherfucking sack bring cash self product look like fuckin millionaire mean skrrt skrrt bitch street believe motherfucking friends shoot nigga shoot bitch like cupid damn damn nigga cross mother stupid yeah dead walk drop tape posin grand skrrtin bitch booty twerkin flockin stockholm stalk twerkin sidekick like moan neighbor come aknockin time nigga sweat nigga joggin advice gotta clock fendi bentleys white green ferrari like supreme bitch meat lover team cross know mean dead walk drop tape posin grand skrrtin bitch booty twerkin flockin stockholm stalk,90,0.001096491,0.145473118,0.035792394,0.001096491,0.023133818,0.001096491,0.022794597,0.001096491,0.657056183,0.001096491,0.07045909,0.001096491,0.032132905,0.001096491,0.001096491,0.001096491,0.833206975,0.70748404,0.047187798,5.94E-05,0.33223413,0.538524126,obscene,0.014285714
20114,iggy azalea,started,2019,pop,start look start sorry fuck shit start hatin drip start look start sorry fuck shit start hatin drip bitch lookin lookin mean rude blowin like fuckin balloon tell space like moon know best depress gettin check girl frontin like breast look good impress better address bitch look start look start sorry fuck shit start hatin drip start look start sorry fuck shit start hatin drip hate hate bitch bitin rabies want long tryna talkin shady bitch look crazy pushin daisies watch spend like vegas yeah house sittin acres acres see neighbor durag wavy goddamn start look start sorry fuck shit start hatin drip start look start sorry fuck shit start hatin drip know fine okay yeah dime okay outta line okay okay like giant okay waste wine waste time okay outta line okay goin okay know temper shorter vine okay mama line okay like mufasa lyin okay okay start look start sorry fuck shit start hatin drip start look start sorry fuck shit start hatin drip,166,0.000424448,0.000424448,0.000424448,0.047989956,0.017699284,0.009024345,0.000424448,0.087358325,0.630594952,0.000424448,0.000424448,0.010014379,0.000424448,0.19222538,0.000424448,0.000424448,0.865699123,0.759044176,0.082328396,0,0.771228359,0.693684127,obscene,0.014285714
20117,quality control,virgil,2019,pop,durel white white snowin snowfall offwhite white snowin offwhite hell goin career growin grow ring fourway like blaow sushi like karate pop hear veteran huncho settle huncho huncho trap letterman yeah flair flair drop ocean peddlin skrrt swim young niggas bring culinaries skrrt come netherlands go yeah nough pittypat pittypat chitty chat chitty chat earn come straight north yeah know everybody hear hear number bird brrt hahahaha getcha curve gotta yeah yeah gotta yeah pothole whippin knot straight basement whippin picasso whip young nigga heat heat freeze lord know soul twotone brrt iphones baby holmes preferably nose trap zone trap exchange niggas hard sentence damn damn niggas hard handle penalty smoke minute havin smoke focus bag juugin finessin industry bag finesse free niggas reclaim innocence free bitch buy chain kickin lame bitch flame snitchin tellin cocaine witch lame sniffin snortin gotta yeah yeah gotta yeah pothole whippin knot straight basement whippin picasso whip young nigga heat heat freeze lord know soul twotone brrt iphones baby holmes preferably nose trap zone trap exchange,172,0.045563982,0.046730797,0.000674764,0.000674764,0.135389082,0.046766162,0.000674764,0.000674764,0.410135953,0.064406319,0.000674764,0.019304201,0.088120217,0.000674764,0.000674764,0.000674764,0.916603487,0.780427147,0.23192694,0,0.361088211,0.648637675,obscene,0.014285714
